ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
1213,6212,5890560,6212,6652880
1213,6212,5890560,6212,6653200
1213,6212,5890560,6212,6654200
1213,6212,5890560,6212,6655200
1213,6212,5890560,6212,6656010
1213,6212,5890560,6212,6656010
1213,6212,5890560,6212,6656330
1213,6212,5890560,6212,6656330
1213,6212,5890560,6212,6657140
1213,6212,5890560,6212,6657950
1213,6212,5890560,6212,6658760
1213,6212,5890560,6212,6659760
1213,6212,5890560,6212,6659760
1213,6212,5890560,6212,6660080
1213,6212,5890560,6212,6661080
1213,6212,5890560,6212,6662080
1213,6212,5890560,6212,6662310
1213,6212,5890560,6212,6663310
1213,6212,5890560,6212,6664310
1213,6212,5890560,6212,6664780
1213,6212,5890560,6212,6664780
1213,6212,5890560,6212,6664780
1213,6212,5890560,6212,6665100
1213,6212,5890560,6212,6666100
1213,6212,5890560,6212,6667100
1213,6212,5890560,6212,6667100
1213,6212,5890560,6212,6668100
1213,6212,5890560,6212,6669100
1213,6212,5890560,6212,6670100
1213,6212,5890560,6212,6671100
1213,6212,5890560,6212,6672100
1213,6212,5890560,6212,6673100
1213,6212,5890560,6212,6674100
1213,6212,5890560,6212,6675100
1213,6212,5890560,6212,6676100
1213,6212,5890560,6212,6676100
1213,6212,5890560,6212,6676910
1213,6212,5890560,6212,6676910
1213,6212,5890560,6212,6677910
1213,6212,5890560,6212,6678910
1213,6212,5890560,6212,6679910
1213,6212,5890560,6212,6680910
1213,6212,5890560,6212,6681720
1213,6212,5890560,6212,6682720
1213,6212,5890560,6212,6682720
1213,6212,5890560,6212,6683720
1213,6212,5890560,6212,6683720
1213,6212,5890560,6212,6684720
1213,6212,5890560,6212,6685720
1213,6212,5890560,6212,6686530
1213,6212,5890560,6212,6686530
1213,6212,5890560,6212,6687530
1213,6212,5890560,6212,6688530
1213,6212,5890560,6212,6689340
1213,6212,5890560,6212,6689810
1213,6212,5890560,6212,6690620
1213,6212,5890560,6212,6691430
1213,6212,5890560,6212,6691430
1213,6212,5890560,6212,6692430
1213,6212,5890560,6212,6692430
1213,6212,5890560,6212,6693430
1213,6212,5890560,6212,6694430
1213,6212,5890560,6212,6695430
1213,6212,5890560,6212,6696430
1213,6212,5890720,6212,6696590
1213,6212,5890720,6212,6697400
1213,6212,5890720,6212,6698400
1213,6212,5890720,6212,6698400
1213,6212,5890720,6212,6699210
1213,6212,5890720,6212,6700210
1213,6212,5890720,6212,6701210
1213,6212,5890720,6212,6701530
1213,6212,5890720,6212,6701760
1213,6212,5890720,6212,6702410
1213,6212,5890720,6212,6703060
1213,6212,5890720,6212,6703060
1213,6212,5890720,6212,6703060
1213,6212,5890720,6212,6703530
1213,6212,5890720,6212,6704340
1213,6212,5890720,6212,6705340
1213,6212,5890720,6212,6706340
1213,6212,5890720,6212,6707340
1213,6212,5890720,6212,6708340
1213,6212,5890720,6212,6709340
1213,6212,5890720,6212,6709560
1213,6212,5890720,6212,6710370
1213,6212,5890720,6212,6711370
1213,6212,5890720,6212,6711370
1213,6212,5890720,6212,6712370
1213,6212,5890720,6212,6713370
1213,6212,5890720,6212,6713370
1213,6212,5890720,6212,6714180
1213,6212,5890720,6212,6714180
1213,6212,5890720,6212,6714650
1213,6212,5890720,6212,6714650
1213,6212,5890720,6212,6715650
1213,6212,5890720,6212,6716650
1213,6212,5890720,6212,6717460
1213,6212,5890720,6212,6718460
1213,6212,5890720,6212,6719460
1213,6212,5890720,6212,6719780
1213,6212,5891090,6212,6720150
1213,6212,5891090,6212,6721150
1213,6212,5891090,6212,6721960
1213,6212,5891090,6212,6722960
1213,6212,5891090,6212,6723770
1213,6212,5891090,6212,6724770
1213,6212,5891090,6212,6725770
1213,6212,5891090,6212,6726580
1213,6212,5891090,6212,6727390
1213,6212,5891090,6212,6728390
1213,6212,5891090,6212,6729200
1213,6212,5891090,6212,6730200
1213,6212,5891090,6212,6730200
1213,6212,5891250,6212,6730360
1213,6212,5891250,6212,6731360
1213,6212,5891250,6212,6731820
1213,6212,5891250,6212,6732820
1213,6212,5891250,6212,6733820
1213,6212,5891250,6212,6734820
1213,6212,5891250,6212,6735820
1213,6212,5891250,6212,6736630
1213,6212,5891250,6212,6737630
1213,6212,5891250,6212,6737630
1213,6212,5891250,6212,6737630
1213,6212,5891250,6212,6738090
1213,6212,5891250,6212,6738410
1213,6212,5891250,6212,6738730
1213,6212,5891360,6212,6738840
1213,6212,5891360,6212,6739840
1213,6212,5891360,6212,6747840
1213,6212,5891360,6212,6748840
1213,6212,5891360,6212,6749840
1213,6212,5891680,6212,6750160
1213,6212,5891680,6212,6751160
1213,6212,5891680,6212,6751970
1213,6212,5891680,6212,6752780
1213,6212,5891680,6212,6753430
1213,6212,5891680,6212,6754430
1213,6212,5891680,6212,6754430
1213,6212,5891680,6212,6755430
1213,6212,5891680,6212,6755890
1213,6212,5891680,6212,6756890
1213,6212,5891680,6212,6757890
1213,6212,5891680,6212,6758360
1213,6212,5891680,6212,6758830
1213,6212,5891680,6212,6758830
1213,6212,5891680,6212,6759830
1213,6212,5891680,6212,6759830
1213,6212,5891680,6212,6760830
1213,6212,5891680,6212,6760830
1213,6212,5891680,6212,6761830
1213,6212,5891680,6212,6762300
1213,6212,5891680,6212,6762300
1213,6212,5891680,6212,6762300
1213,6212,5891680,6212,6763300
1213,6212,5891680,6212,6764110
1213,6212,5891680,6212,6764920
1213,6212,5891680,6212,6765920
1213,6212,5891680,6212,6766390
1213,6212,5891680,6212,6767200
1213,6212,5891680,6212,6768010
1213,6212,5891680,6212,6769010
1213,6212,5891680,6212,6769480
1213,6212,5891680,6212,6770480
1213,6212,5891680,6212,6770480
1213,6212,5891680,6212,6770480
1213,6212,5891680,6212,6771130
1213,6212,5891680,6212,6771130
1213,6212,5891680,6212,6771600
1213,6212,5891680,6212,6772600
1213,6212,5891680,6212,6773410
1213,6212,5891680,6212,6773880
1213,6212,5891680,6212,6773880
1213,6212,5891680,6212,6774880
1213,6212,5891680,6212,6775690
1213,6212,5891680,6212,6776690
1213,6212,5891680,6212,6777690
1213,6212,5891680,6212,6778160
1213,6212,5891680,6212,6779160
1213,6212,5891680,6212,6780160
1213,6212,5891680,6212,6780480
1213,6212,5891680,6212,6781480
1213,6212,5891680,6212,6782480
1213,6212,5891680,6212,6782480
1213,6212,5891680,6212,6783480
1213,6212,5891680,6212,6784480
1213,6212,5891680,6212,6784480
1213,6212,5891680,6212,6785480
1213,6212,5891680,6212,6785480
1213,6212,5891680,6212,6785950
1213,6212,5891680,6212,6786950
1213,6212,5891680,6212,6787950
1213,6212,5891680,6212,6788500
1213,6212,5891680,6212,6788970
1213,6212,5891680,6212,6788970
1213,6212,5891680,6212,6789620
1213,6212,5891680,6212,6790620
1213,6212,5891680,6212,6791170
1213,6212,5891680,6212,6791170
1213,6212,5891680,6212,6791980
1213,6212,5891680,6212,6792980
1213,6212,5891680,6212,6793980
1213,6212,5891680,6212,6794980
1213,6212,5892680,6212,6795980
1213,6212,5892680,6212,6796980
1213,6212,5892680,6212,6797980
1213,6212,5892680,6212,6798450
1213,6212,5892680,6212,6799450
1213,6212,5892680,6212,6800450
1213,6212,5892680,6212,6800920
1213,6212,5892680,6212,6801920
1213,6212,5892680,6212,6802920
1213,6212,5892680,6212,6803920
1213,6212,5892680,6212,6804920
1213,6212,5892680,6212,6805730
1213,6212,5892680,6212,6805730
1213,6212,5892680,6212,6805950
1213,6212,5892680,6212,6806270
1213,6212,5892680,6212,6806740
1213,6212,5892680,6212,6807740
1213,6212,5892680,6212,6807740
1213,6212,5892680,6212,6808740
1213,6212,5892680,6212,6809740
1213,6212,5892680,6212,6810740
1213,6212,5892680,6212,6810740
1213,6212,5892680,6212,6811740
1213,6212,5892680,6212,6812210
1213,6212,5892680,6212,6812210
1213,6212,5892680,6212,6813210
1213,6212,5892680,6212,6814020
1213,6212,5892680,6212,6815020
1213,6212,5892680,6212,6816020
1213,6212,5892680,6212,6816020
1213,6212,5892680,6212,6817020
1213,6212,5892680,6212,6817830
1213,6212,5892680,6212,6818830
1213,6212,5892680,6212,6818830
1213,6212,5892680,6212,6818830
1213,6212,5892680,6212,6819300
1213,6212,5892680,6212,6820110
1213,6212,5892680,6212,6820920
1213,6212,5892680,6212,6821730
1213,6212,5892680,6212,6821730
1213,6212,5892680,6212,6822730
1213,6212,5892680,6212,6823050
1213,6212,5892680,6212,6824050
1213,6212,5892680,6212,6824860
1213,6212,5892680,6212,6825090
1213,6212,5892680,6212,6826090
1213,6212,5892680,6212,6826090
1213,6212,5892840,6212,6826250
1213,6212,5892840,6212,6827250
1213,6212,5892840,6212,6828250
1213,6212,5892840,6212,6829250
1213,6212,5892840,6212,6830060
1213,6212,5892840,6212,6831060
1213,6212,5892840,6212,6831060
1213,6212,5892840,6212,6832060
1213,6212,5892840,6212,6833060
1213,6212,5892840,6212,6834060
1213,6212,5892840,6212,6834710
1213,6212,5892840,6212,6835520
1213,6212,5892840,6212,6836070
1213,6212,5892840,6212,6837070
1213,6212,5892840,6212,6837070
1213,6212,5892840,6212,6837880
1213,6212,5892840,6212,6838690
1213,6212,5892840,6212,6838690
1213,6212,5892840,6212,6839160
1213,6212,5892840,6212,6840160
1213,6212,5892840,6212,6840630
1213,6212,5892840,6212,6840630
1213,6212,5892840,6212,6841100
1213,6212,5892840,6212,6842100
1213,6212,5892840,6212,6842570
1213,6212,5892840,6212,6843380
1213,6212,5892840,6212,6844380
1213,6212,5892840,6212,6844380
1213,6212,5892840,6212,6845380
1213,6212,5892840,6212,6846190
1213,6212,5892840,6212,6847190
1213,6212,5892840,6212,6847190
1213,6212,5892840,6212,6848190
1213,6212,5892840,6212,6848660
1213,6212,5893160,6212,6848980
1213,6212,5893160,6212,6849790
1213,6212,5893160,6212,6850790
1213,6212,5893160,6212,6850790
1213,6212,5893160,6212,6851600
1213,6212,5893160,6212,6852600
1213,6212,5893160,6212,6852600
1213,6212,5893160,6212,6853600
1213,6212,5893160,6212,6853600
1213,6212,5893160,6212,6853920
1213,6212,5893160,6212,6854390
1213,6212,5893160,6212,6854390
1213,6212,5893160,6212,6855390
1213,6212,5893160,6212,6855620
1213,6212,5893160,6212,6856090
1213,6212,5893160,6212,6856090
1213,6212,5893160,6212,6856090
1213,6212,5893160,6212,6857090
1213,6212,5893160,6212,6858090
1213,6212,5893160,6212,6858900
1213,6212,5893160,6212,6858900
1213,6212,5893160,6212,6859900
1213,6212,5893160,6212,6860900
1213,6212,5893160,6212,6861710
1213,6212,5893160,6212,6861930
1213,6212,5893160,6212,6861930
1213,6212,5893160,6212,6862930
1213,6212,5893160,6212,6863400
1213,6212,5893160,6212,6864400
1213,6212,5893160,6212,6865400
1213,6212,5893160,6212,6866400
1213,6212,5893160,6212,6867400
1213,6212,5893160,6212,6867870
1213,6212,5893160,6212,6868870
1213,6212,5893160,6212,6869090
1213,6212,5893160,6212,6870090
1213,6212,5893160,6212,6871090
1213,6212,5893160,6212,6872090
1213,6212,5893160,6212,6873090
1213,6212,5893160,6212,6873740
1213,6212,5893160,6212,6874740
1213,6212,5893160,6212,6874960
1213,6212,5893160,6212,6875960
1213,6212,5893160,6212,6875960
1213,6212,5893160,6212,6875960
1213,6212,5893160,6212,6876960
1213,6212,5893160,6212,6877510
1213,6212,5893160,6212,6877740
1213,6212,5893160,6212,6878550
1213,6212,5893160,6212,6879550
1213,6212,5893160,6212,6879870
1213,6212,5893160,6212,6880870
1213,6212,5893160,6212,6881340
1213,6212,5893160,6212,6882340
1213,6212,5893160,6212,6882800
1213,6212,5893160,6212,6883280
1213,6212,5893160,6212,6884280
1213,6212,5893160,6212,6885280
1213,6212,5893160,6212,6886280
1213,6212,5893160,6212,6887280
1213,6212,5893160,6212,6887750
1213,6212,5893160,6212,6888230
1213,6212,5893160,6212,6888230
1213,6212,5893160,6212,6889230
1213,6212,5893160,6212,6889700
1213,6212,5893160,6212,6889700
1213,6212,5893160,6212,6890020
1213,6212,5893160,6212,6891020
1213,6212,5893160,6212,6891020
1213,6212,5893160,6212,6891670
1213,6212,5893160,6212,6892670
1213,6212,5893160,6212,6893670
1213,6212,5893160,6212,6894260
1213,6212,5893160,6212,6895260
1213,6212,5893160,6212,6896260
1213,6212,5893160,6212,6897260
1213,6212,5893160,6212,6897850
1213,6212,5893160,6212,6898660
1213,6212,5893160,6212,6899660
1213,6212,5893160,6212,6900660
1213,6212,5893160,6212,6901660
1213,6212,5893160,6212,6902120
1213,6212,5893160,6212,6902120
1213,6212,5893160,6212,6902590
1213,6212,5893160,6212,6903590
1213,6212,5893160,6212,6904050
1213,6212,5893160,6212,6905050
1213,6212,5893160,6212,6905600
1213,6212,5893160,6212,6905600
1213,6212,5893160,6212,6905930
1213,6212,5893160,6212,6906930
1213,6212,5893160,6212,6907930
1213,6212,5893320,6212,6908090
1213,6212,5893320,6212,6908560
1213,6212,5893320,6212,6908560
1213,6212,5893320,6212,6909560
1213,6212,5894320,6212,6910560
1213,6212,5894320,6212,6911560
1213,6212,5894320,6212,6912030
1213,6212,5894320,6212,6912500
1213,6212,5894320,6212,6912970
1213,6212,5894320,6212,6913440
1213,6212,5894320,6212,6914250
1213,6212,5894320,6212,6914720
1213,6212,5894320,6212,6915190
1213,6212,5894320,6212,6916190
1213,6212,5894320,6212,6917000
1213,6212,5894320,6212,6917810
1213,6212,5894320,6212,6918810
1213,6212,5894320,6212,6919810
1213,6212,5894320,6212,6920810
1213,6212,5894320,6212,6921810
1213,6212,5894320,6212,6922620
1213,6212,5894320,6212,6923270
1213,6212,5894320,6212,6924270
1213,6212,5894320,6212,6924270
1213,6212,5894320,6212,6924500
1213,6212,5894320,6212,6925310
1213,6212,5894320,6212,6926310
1213,6212,5894320,6212,6927310
1213,6212,5894320,6212,6928310
1213,6212,5894320,6212,6929310
1213,6212,5895320,6212,6930310
1213,6212,5895320,6212,6931310
1213,6212,5895320,6212,6931310
1213,6212,5895320,6212,6932310
1213,6212,5895320,6212,6932630
1213,6212,5895320,6212,6933440
1213,6212,5895320,6212,6934250
1213,6212,5895320,6212,6934250
1213,6212,5895320,6212,6935060
1213,6212,5895320,6212,6935060
1213,6212,5895320,6212,6935650
1213,6212,5895320,6212,6936650
1213,6212,5895320,6212,6937110
1213,6212,5895320,6212,6937430
1213,6212,5895320,6212,6937890
1213,6212,5895320,6212,6938700
1213,6212,5895320,6212,6939510
1213,6212,5895320,6212,6940510
1213,6212,5895320,6212,6940830
1213,6212,5895320,6212,6941640
1213,6212,5895320,6212,6942640
1213,6212,5895320,6212,6943640
1213,6212,5895320,6212,6944640
1213,6212,5895320,6212,6944640
1213,6212,5895320,6212,6944960
1213,6212,5895320,6212,6945960
1213,6212,5895320,6212,6946960
1213,6212,5895320,6212,6947960
1213,6212,5895320,6212,6947960
1213,6212,5895320,6212,6948280
1213,6212,5895320,6212,6948280
1213,6212,5895320,6212,6948280
1213,6212,5895320,6212,6949090
1213,6212,5895320,6212,6950090
1213,6212,5895320,6212,6950900
1213,6212,5895320,6212,6951900
1213,6212,5895320,6212,6952900
1213,6212,5895320,6212,6953220
1213,6212,5895320,6212,6953680
1213,6212,5895320,6212,6954490
1213,6212,5895320,6212,6954960
1213,6212,5895320,6212,6955960
1213,6212,5895320,6212,6956430
1213,6212,5895320,6212,6957430
1213,6212,5895320,6212,6957900
1213,6212,5895320,6212,6957900
1213,6212,5895320,6212,6958130
1213,6212,5895320,6212,6958720
1213,6212,5895320,6212,6959040
1213,6212,5895320,6212,6960040
1213,6212,5895320,6212,6961040
1213,6212,5895320,6212,6961040
1213,6212,5895320,6212,6961040
1213,6212,5895320,6212,6961040
1213,6212,5895320,6212,6963040
1213,6212,5895320,6212,6964040
1213,6212,5895320,6212,6964040
1213,6212,5895320,6212,6964270
1213,6212,5895320,6212,6964270
1213,6212,5895320,6212,6965080
1213,6212,5895320,6212,6965080
1213,6212,5895320,6212,6966080
1213,6212,5895320,6212,6967080
1213,6212,5895320,6212,6967080
1213,6212,5895320,6212,6968080
1213,6212,5895320,6212,6968890
1213,6212,5895320,6212,6969890
1213,6212,5895320,6212,6970890
1213,6212,5895320,6212,6971890
1213,6212,5895320,6212,6972700
1213,6212,5895320,6212,6973700
1213,6212,5895320,6212,6974160
1213,6212,5895320,6212,6975160
1213,6212,5895320,6212,6976160
1213,6212,5895320,6212,6977160
1213,6212,5895320,6212,6978160
1213,6212,5895320,6212,6979160
1213,6212,5895320,6212,6979970
1213,6212,5895320,6212,6980440
1213,6212,5895320,6212,6981250
1213,6212,5895320,6212,6981250
1213,6212,5895320,6212,6981250
1213,6212,5895320,6212,6982250
1213,6212,5895320,6212,6983250
1213,6212,5895320,6212,6983800
1213,6212,5895320,6212,6984800
1213,6212,5895320,6212,6985270
1213,6212,5895320,6212,6985270
1213,6212,5895320,6212,6986270
1213,6212,5895320,6212,6987080
1213,6212,5895320,6212,6988080
1213,6212,5895320,6212,6989080
1213,6212,5895320,6212,6989080
1213,6212,5895320,6212,6990080
1213,6212,5895320,6212,6990080
1213,6212,5895320,6212,6990550
1213,6212,5895320,6212,6991010
1213,6212,5895320,6212,6991010
1213,6212,5895320,6212,6992010
1213,6212,5895320,6212,6993010
1213,6212,5895320,6212,6994010
1213,6212,5895320,6212,6995010
1213,6212,5895320,6212,6996010
1213,6212,5895320,6212,6996820
1213,6212,5895320,6212,6997820
1213,6212,5895430,6212,6997930
1213,6212,5895430,6212,6998930
1213,6212,5895430,6212,6999930
1213,6212,5895430,6212,7000250
1213,6212,5895430,6212,7000900
1213,6212,5895430,6212,7001900
1213,6212,5895430,6212,7001900
1213,6212,5895430,6212,7001900
1213,6212,5895430,6212,7002220
1213,6212,5895430,6212,7002440
1213,6212,5895430,6212,7002440
1213,6212,5895430,6212,7002910
1213,6212,5895430,6212,7002910
1213,6212,5895430,6212,7003720
1213,6212,5895430,6212,7004720
1213,6212,5895430,6212,7005720
1213,6212,5895430,6212,7005720
1213,6212,5895430,6212,7006530
1213,6212,5895430,6212,7007530
1213,6212,5895430,6212,7008000
1213,6212,5895430,6212,7009000
1213,6212,5895430,6212,7009550
1213,6212,5895430,6212,7010550
1213,6212,5895430,6212,7010550
1213,6212,5895430,6212,7011550
1213,6212,5895430,6212,7012550
1213,6212,5895430,6212,7012550
1213,6212,5895430,6212,7012870
1213,6212,5895430,6212,7012870
1213,6212,5895430,6212,7012870
1213,6212,5895430,6212,7013870
1213,6212,5895430,6212,7013870
1213,6212,5895430,6212,7013870
1213,6212,5895430,6212,7015870
1213,6212,5895430,6212,7016870
1213,6212,5895540,6212,7016980
1213,6212,5895540,6212,7017980
1213,6212,5895540,6212,7018980
1213,6212,5895540,6212,7019980
1213,6212,5895540,6212,7020980
1213,6212,5895540,6212,7021980
1213,6212,5895540,6212,7022440
1213,6212,5895540,6212,7022440
1213,6212,5895540,6212,7023440
1213,6212,5895540,6212,7024250
1213,6212,5895540,6212,7024710
1213,6212,5895540,6212,7025710
1213,6212,5895540,6212,7025710
1213,6212,5895860,6212,7026030
1213,6212,5895860,6212,7027030
1213,6212,5895860,6212,7028030
1213,6212,5895860,6212,7028680
1213,6212,5895860,6212,7028680
1213,6212,5895860,6212,7029490
1213,6212,5895860,6212,7030490
1213,6212,5895860,6212,7030810
1213,6212,5895860,6212,7031810
1213,6212,5895860,6212,7032810
1213,6212,5895860,6212,7033810
1213,6212,5895860,6212,7034810
1213,6212,5895860,6212,7035810
1213,6212,5895860,6212,7036620
1213,6212,5895860,6212,7037620
1213,6212,5895860,6212,7038430
1213,6212,5895860,6212,7039430
1213,6212,5895860,6212,7039800
1213,6212,5895860,6212,7040800
1213,6212,5895860,6212,7041800
1213,6212,5895860,6212,7042450
1213,6212,5895860,6212,7042800
1213,6212,5895860,6212,7042800
1213,6212,5895860,6212,7042800
1213,6212,5895860,6212,7042800
1213,6212,5895860,6212,7043800
1213,6212,5895860,6212,7044800
1213,6212,5895860,6212,7045610
1213,6212,5895860,6212,7045610
1213,6212,5895860,6212,7046610
1213,6212,5895860,6212,7047610
1213,6212,5895860,6212,7048610
1213,6212,5895860,6212,7049420
1213,6212,5895860,6212,7050420
1213,6212,5895860,6212,7050890
1213,6212,5895860,6212,7051440
1213,6212,5895860,6212,7052440
1213,6212,5895860,6212,7052760
1213,6212,5895860,6212,7053760
1213,6212,5895860,6212,7054760
1213,6212,5895860,6212,7062760
1213,6212,5895860,6212,7063230
1213,6212,5895860,6212,7064040
1213,6212,5895860,6212,7064270
1213,6212,5895860,6212,7064270
1213,6212,5895860,6212,7065270
1213,6212,5895860,6212,7065270
1213,6212,5895860,6212,7065270
1213,6212,5895860,6212,7066270
1213,6212,5895860,6212,7066740
1213,6212,5895860,6212,7067740
1213,6212,5895860,6212,7067740
1213,6212,5895860,6212,7068740
1213,6212,5895860,6212,7069740
1213,6212,5895860,6212,7070740
1213,6212,5895860,6212,7071740
1213,6212,5895860,6212,7071740
1213,6212,5895860,6212,7072740
1213,6212,5895860,6212,7073210
1213,6212,5895860,6212,7073680
1213,6212,5895860,6212,7074680
1213,6212,5895860,6212,7075680
1213,6212,5895860,6212,7075680
1213,6212,5895860,6212,7076490
1213,6212,5895860,6212,7077490
1213,6212,5895860,6212,7078300
1213,6212,5895860,6212,7079110
1213,6212,5895860,6212,7081110
1213,6212,5895860,6212,7081920
1213,6212,5895860,6212,7082730
1213,6212,5895860,6212,7082730
1213,6212,5895860,6212,7083730
1213,6212,5895860,6212,7084730
1213,6212,5895860,6212,7085730
1213,6212,5895860,6212,7086730
1213,6212,5895860,6212,7087730
1213,6212,5895860,6212,7088730
1213,6212,5895860,6212,7089050
1213,6212,5895860,6212,7090050
1213,6212,5895860,6212,7091050
1213,6212,5895860,6212,7091050
1213,6212,5895860,6212,7091860
1213,6212,5895860,6212,7092670
1213,6212,5895860,6212,7093140
1213,6212,5895860,6212,7094140
1213,6212,5895860,6212,7094140
1213,6212,5895860,6212,7095140
1213,6212,5895860,6212,7096140
1213,6212,5895860,6212,7097140
1213,6212,5895860,6212,7098140
1213,6212,5895860,6212,7098510
1213,6212,5895860,6212,7098510
1213,6212,5895860,6212,7099510
1213,6212,5895860,6212,7100510
