ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
1213,6212,5378300,6212,6122170
1213,6212,5378300,6212,6122980
1213,6212,5378460,6212,6123140
1213,6212,5378460,6212,6123610
1213,6212,5378460,6212,6124080
1213,6212,5378460,6212,6124080
1213,6212,5378460,6212,6124560
1213,6212,5378460,6212,6125370
1213,6212,5378460,6212,6125840
1213,6212,5378460,6212,6126160
1213,6212,5378460,6212,6126970
1213,6212,5378460,6212,6127430
1213,6212,5378460,6212,6128240
1213,6212,5378460,6212,6128710
1213,6212,5378460,6212,6129180
1213,6212,5378460,6212,6129990
1213,6212,5378460,6212,6130220
1213,6212,5378460,6212,6130810
1213,6212,5378460,6212,6131460
1213,6212,5378460,6212,6131460
1213,6212,5378460,6212,6132270
1213,6212,5378460,6212,6132270
1213,6212,5378460,6212,6132740
1213,6212,5378460,6212,6133550
1213,6212,5378620,6212,6133710
1213,6212,5378620,6212,6134520
1213,6212,5378620,6212,6135070
1213,6212,5378620,6212,6135540
1213,6212,5378620,6212,6136010
1213,6212,5378620,6212,6136010
1213,6212,5378620,6212,6136330
1213,6212,5378620,6212,6136700
1213,6212,5378620,6212,6137020
1213,6212,5378620,6212,6137490
1213,6212,5378620,6212,6138300
1213,6212,5378620,6212,6138770
1213,6212,5378620,6212,6139240
1213,6212,5378620,6212,6139240
1213,6212,5378620,6212,6140050
1213,6212,5378620,6212,6140520
1213,6212,5378620,6212,6140840
1213,6212,5378620,6212,6141650
1213,6212,5378620,6212,6142130
1213,6212,5378620,6212,6142940
1213,6212,5378620,6212,6143410
1213,6212,5378620,6212,6143410
1213,6212,5378620,6212,6143410
1213,6212,5378620,6212,6143880
1213,6212,5378620,6212,6144350
1213,6212,5378620,6212,6144820
1213,6212,5378620,6212,6145370
1213,6212,5378620,6212,6145840
1213,6212,5378620,6212,6146300
1213,6212,5378620,6212,6146770
1213,6212,5378620,6212,6147090
1213,6212,5378620,6212,6147900
1213,6212,5378620,6212,6148710
1213,6212,5378620,6212,6149360
1213,6212,5378620,6212,6149840
1213,6212,5378620,6212,6150070
1213,6212,5378620,6212,6150300
1213,6212,5378620,6212,6150770
1213,6212,5378620,6212,6151580
1213,6212,5378620,6212,6152390
1213,6212,5378620,6212,6152710
1213,6212,5378620,6212,6152930
1213,6212,5378620,6212,6153400
1213,6212,5378620,6212,6154050
1213,6212,5378620,6212,6154050
1213,6212,5378620,6212,6154280
1213,6212,5378620,6212,6154930
1213,6212,5378620,6212,6154930
1213,6212,5378620,6212,6154930
1213,6212,5378620,6212,6155400
1213,6212,5378620,6212,6155870
1213,6212,5378620,6212,6155870
1213,6212,5378620,6212,6156680
1213,6212,5378620,6212,6156680
1213,6212,5378620,6212,6157490
1213,6212,5378620,6212,6157490
1213,6212,5378620,6212,6158300
1213,6212,5378620,6212,6158300
1213,6212,5378620,6212,6158950
1213,6212,5378620,6212,6159760
1213,6212,5378620,6212,6160570
1213,6212,5378620,6212,6161040
1213,6212,5378620,6212,6161850
1213,6212,5378620,6212,6162170
1213,6212,5378780,6212,6162330
1213,6212,5378780,6212,6162800
1213,6212,5378780,6212,6163270
1213,6212,5378780,6212,6163590
1213,6212,5378780,6212,6164400
1213,6212,5378780,6212,6165210
1213,6212,5378780,6212,6165670
1213,6212,5378780,6212,6166040
1213,6212,5378780,6212,6166040
1213,6212,5378780,6212,6166630
1213,6212,5378780,6212,6167440
1213,6212,5378780,6212,6168090
1213,6212,5378780,6212,6168640
1213,6212,5378780,6212,6169450
1213,6212,5378780,6212,6169450
1213,6212,5378780,6212,6170260
1213,6212,5378780,6212,6171070
1213,6212,5378780,6212,6171390
1213,6212,5378780,6212,6171860
1213,6212,5378780,6212,6172670
1213,6212,5378780,6212,6172900
1213,6212,5378780,6212,6173710
1213,6212,5378780,6212,6174180
1213,6212,5378780,6212,6174650
1213,6212,5378780,6212,6175460
1213,6212,5378780,6212,6175460
1213,6212,5378780,6212,6176270
1213,6212,5378780,6212,6176270
1213,6212,5378780,6212,6177080
1213,6212,5378890,6212,6177190
1213,6212,5378890,6212,6177660
1213,6212,5378890,6212,6178310
1213,6212,5378890,6212,6178780
1213,6212,5378890,6212,6179250
1213,6212,5378890,6212,6180060
1213,6212,5378890,6212,6180430
1213,6212,5378890,6212,6181240
1213,6212,5378890,6212,6181240
1213,6212,5378890,6212,6181240
1213,6212,5378890,6212,6181710
1213,6212,5378890,6212,6182180
1213,6212,5378890,6212,6182990
1213,6212,5378890,6212,6183460
1213,6212,5378890,6212,6183690
1213,6212,5378890,6212,6184010
1213,6212,5378890,6212,6184480
1213,6212,5378890,6212,6184480
1213,6212,5378890,6212,6184950
1213,6212,5378890,6212,6185760
1213,6212,5378890,6212,6185760
1213,6212,5378890,6212,6186230
1213,6212,5378890,6212,6186880
1213,6212,5378890,6212,6187200
1213,6212,5378890,6212,6188010
1213,6212,5378890,6212,6188010
1213,6212,5378890,6212,6188480
1213,6212,5378890,6212,6189290
1213,6212,5378890,6212,6190100
1213,6212,5378890,6212,6190910
1213,6212,5378890,6212,6191720
1213,6212,5378890,6212,6192190
1213,6212,5378890,6212,6192840
1213,6212,5378890,6212,6192840
1213,6212,5378890,6212,6193310
1213,6212,5378890,6212,6193580
1213,6212,5378890,6212,6194050
1213,6212,5378890,6212,6194520
1213,6212,5378890,6212,6195170
1213,6212,5378890,6212,6195490
1213,6212,5378890,6212,6195960
1213,6212,5379050,6212,6196120
1213,6212,5379050,6212,6196770
1213,6212,5379050,6212,6197240
1213,6212,5379050,6212,6197710
1213,6212,5379050,6212,6198360
1213,6212,5379050,6212,6198680
1213,6212,5379050,6212,6199000
1213,6212,5379050,6212,6199810
1213,6212,5379050,6212,6200620
1213,6212,5379050,6212,6201090
1213,6212,5379050,6212,6201570
1213,6212,5379050,6212,6202380
1213,6212,5379050,6212,6203190
1213,6212,5379050,6212,6204000
1213,6212,5379050,6212,6204810
1213,6212,5379050,6212,6205280
1213,6212,5379050,6212,6205750
1213,6212,5379050,6212,6206070
1213,6212,5379050,6212,6206070
1213,6212,5379050,6212,6206390
1213,6212,5379050,6212,6207200
1213,6212,5379050,6212,6208010
1213,6212,5379050,6212,6208010
1213,6212,5379050,6212,6208480
1213,6212,5379050,6212,6208480
1213,6212,5379050,6212,6209130
1213,6212,5379050,6212,6209600
1213,6212,5379050,6212,6210060
1213,6212,5379050,6212,6210710
1213,6212,5379050,6212,6211180
1213,6212,5379050,6212,6211990
1213,6212,5379050,6212,6212460
1213,6212,5379050,6212,6213270
1213,6212,5379050,6212,6214080
1213,6212,5379050,6212,6214080
1213,6212,5379050,6212,6214310
1213,6212,5379050,6212,6214780
1213,6212,5379050,6212,6215250
1213,6212,5379050,6212,6215710
1213,6212,5379050,6212,6216360
1213,6212,5379050,6212,6216830
1213,6212,5379050,6212,6217640
1213,6212,5379050,6212,6217640
1213,6212,5379050,6212,6218110
1213,6212,5379050,6212,6218110
1213,6212,5379050,6212,6218110
1213,6212,5379050,6212,6218760
1213,6212,5379050,6212,6219080
1213,6212,5379050,6212,6219080
1213,6212,5379050,6212,6219890
1213,6212,5379050,6212,6219890
1213,6212,5379050,6212,6220440
1213,6212,5379050,6212,6220900
1213,6212,5379050,6212,6221710
1213,6212,5379050,6212,6222300
1213,6212,5379050,6212,6222520
1213,6212,5379050,6212,6222870
1213,6212,5379050,6212,6223680
1213,6212,5379050,6212,6223680
1213,6212,5379050,6212,6224490
1213,6212,5379050,6212,6224490
1213,6212,5379050,6212,6224960
1213,6212,5379050,6212,6224960
1213,6212,5379050,6212,6225330
1213,6212,5379050,6212,6225330
1213,6212,5379050,6212,6226140
1213,6212,5379050,6212,6226140
1213,6212,5379050,6212,6226140
1213,6212,5379050,6212,6226610
1213,6212,5379050,6212,6227080
1213,6212,5379050,6212,6227890
1213,6212,5379050,6212,6228700
1213,6212,5379050,6212,6229510
1213,6212,5379050,6212,6229980
1213,6212,5379050,6212,6230450
1213,6212,5379050,6212,6230450
1213,6212,5379050,6212,6230920
1213,6212,5379050,6212,6231380
1213,6212,5379050,6212,6232030
1213,6212,5379050,6212,6232840
1213,6212,5379050,6212,6233310
1213,6212,5379050,6212,6233780
1213,6212,5379050,6212,6234590
1213,6212,5379050,6212,6235060
1213,6212,5379050,6212,6235870
1213,6212,5379050,6212,6236680
1213,6212,5379050,6212,6237490
1213,6212,5379210,6212,6237650
1213,6212,5379210,6212,6238120
1213,6212,5379210,6212,6238770
1213,6212,5379210,6212,6239090
1213,6212,5379210,6212,6239560
1213,6212,5379210,6212,6240030
1213,6212,5379210,6212,6240840
1213,6212,5379210,6212,6241070
1213,6212,5379210,6212,6241540
1213,6212,5379210,6212,6241540
1213,6212,5379210,6212,6241860
1213,6212,5379210,6212,6241860
1213,6212,5379370,6212,6242020
1213,6212,5379370,6212,6242830
1213,6212,5379370,6212,6243640
1213,6212,5379370,6212,6243640
1213,6212,5379370,6212,6244110
1213,6212,5379370,6212,6244570
1213,6212,5379370,6212,6244890
1213,6212,5379370,6212,6245120
1213,6212,5379370,6212,6245930
1213,6212,5379370,6212,6246160
1213,6212,5379370,6212,6246970
1213,6212,5379370,6212,6247780
1213,6212,5379370,6212,6248250
1213,6212,5379370,6212,6249060
1213,6212,5379370,6212,6249430
1213,6212,5379370,6212,6250080
1213,6212,5379370,6212,6250400
1213,6212,5379370,6212,6251210
1213,6212,5379370,6212,6252020
1213,6212,5379370,6212,6252830
1213,6212,5379370,6212,6253300
1213,6212,5379370,6212,6254110
1213,6212,5379370,6212,6254920
1213,6212,5379370,6212,6254920
1213,6212,5379370,6212,6255730
1213,6212,5379370,6212,6255730
1213,6212,5379370,6212,6256540
1213,6212,5379370,6212,6256540
1213,6212,5379370,6212,6257350
1213,6212,5379370,6212,6258160
1213,6212,5379370,6212,6258630
1213,6212,5379370,6212,6259440
1213,6212,5379370,6212,6259440
1213,6212,5379370,6212,6260250
1213,6212,5379370,6212,6261060
1213,6212,5379370,6212,6261870
1213,6212,5379370,6212,6262460
1213,6212,5379370,6212,6263270
1213,6212,5379370,6212,6263270
1213,6212,5379370,6212,6263740
1213,6212,5379370,6212,6264220
1213,6212,5379370,6212,6264770
1213,6212,5379370,6212,6265580
1213,6212,5379370,6212,6265580
1213,6212,5379370,6212,6265900
1213,6212,5379370,6212,6265900
1213,6212,5379370,6212,6266550
1213,6212,5379370,6212,6267200
1213,6212,5379370,6212,6268010
1213,6212,5379370,6212,6268820
1213,6212,5379530,6212,6268980
1213,6212,5379530,6212,6269790
1213,6212,5379530,6212,6270600
1213,6212,5379530,6212,6271070
1213,6212,5379530,6212,6271880
1213,6212,5379530,6212,6272100
1213,6212,5379530,6212,6272910
1213,6212,5379530,6212,6273720
1213,6212,5379530,6212,6274530
1213,6212,5379530,6212,6274850
1213,6212,5379530,6212,6275320
1213,6212,5379530,6212,6275780
1213,6212,5379530,6212,6276590
1213,6212,5379530,6212,6277400
1213,6212,5379530,6212,6278210
1213,6212,5379530,6212,6278530
1213,6212,5379530,6212,6279340
1213,6212,5379530,6212,6279810
1213,6212,5379530,6212,6280620
1213,6212,5379530,6212,6281430
1213,6212,5379530,6212,6282240
1213,6212,5379530,6212,6282700
1213,6212,5379530,6212,6283510
1213,6212,5379530,6212,6283970
1213,6212,5379530,6212,6284780
1213,6212,5379530,6212,6285590
1213,6212,5379530,6212,6286060
1213,6212,5379530,6212,6286290
1213,6212,5379530,6212,6286290
1213,6212,5379530,6212,6287100
1213,6212,5379530,6212,6287420
1213,6212,5379530,6212,6288230
1213,6212,5379530,6212,6288880
1213,6212,5379530,6212,6289350
1213,6212,5379530,6212,6289820
1213,6212,5379530,6212,6290630
1213,6212,5379530,6212,6290860
1213,6212,5379530,6212,6291670
1213,6212,5379530,6212,6292480
1213,6212,5379530,6212,6292710
1213,6212,5379530,6212,6293080
1213,6212,5379530,6212,6293730
1213,6212,5379530,6212,6293950
1213,6212,5379530,6212,6294760
1213,6212,5379530,6212,6295410
1213,6212,5379530,6212,6295870
1213,6212,5379530,6212,6296340
1213,6212,5379530,6212,6296340
1213,6212,5379530,6212,6296660
1213,6212,5379530,6212,6297470
1213,6212,5379530,6212,6297790
1213,6212,5379530,6212,6298600
1213,6212,5379530,6212,6298920
1213,6212,5379530,6212,6299240
1213,6212,5379530,6212,6300050
1213,6212,5379530,6212,6300050
1213,6212,5379530,6212,6300370
1213,6212,5379530,6212,6300370
1213,6212,5379530,6212,6300830
1213,6212,5379530,6212,6301060
1213,6212,5379530,6212,6301530
1213,6212,5379530,6212,6302180
1213,6212,5379530,6212,6302650
1213,6212,5379530,6212,6303110
1213,6212,5379530,6212,6303920
1213,6212,5379530,6212,6304390
1213,6212,5379530,6212,6305200
1213,6212,5379530,6212,6305670
1213,6212,5379530,6212,6305990
1213,6212,5379530,6212,6305990
1213,6212,5379530,6212,6306460
1213,6212,5379530,6212,6307270
1213,6212,5379530,6212,6307920
1213,6212,5379530,6212,6308390
1213,6212,5379530,6212,6308620
1213,6212,5379530,6212,6308620
1213,6212,5379530,6212,6308940
1213,6212,5379530,6212,6308940
1213,6212,5379530,6212,6309530
1213,6212,5379530,6212,6310000
1213,6212,5379530,6212,6310350
1213,6212,5379530,6212,6311160
1213,6212,5379530,6212,6311970
1213,6212,5379530,6212,6311970
1213,6212,5379530,6212,6312780
1213,6212,5379530,6212,6313590
1213,6212,5379530,6212,6314060
1213,6212,5379530,6212,6314530
1213,6212,5379530,6212,6315180
1213,6212,5379530,6212,6315650
1213,6212,5379530,6212,6316110
1213,6212,5379530,6212,6316580
1213,6212,5379530,6212,6316900
1213,6212,5379530,6212,6317220
1213,6212,5379530,6212,6317810
1213,6212,5379530,6212,6317810
1213,6212,5379530,6212,6318620
1213,6212,5379530,6212,6319090
1213,6212,5379530,6212,6319900
1213,6212,5379530,6212,6320270
1213,6212,5379530,6212,6320740
1213,6212,5379530,6212,6320740
1213,6212,5379690,6212,6320900
1213,6212,5379690,6212,6320900
1213,6212,5379800,6212,6321010
1213,6212,5379800,6212,6321660
1213,6212,5379800,6212,6321980
1213,6212,5379800,6212,6321980
1213,6212,5379800,6212,6322450
1213,6212,5379800,6212,6322920
1213,6212,5379800,6212,6323730
1213,6212,5379800,6212,6323730
1213,6212,5379800,6212,6324540
1213,6212,5379910,6212,6324650
1213,6212,5379910,6212,6324970
1213,6212,5379910,6212,6325620
1213,6212,5379910,6212,6326090
1213,6212,5379910,6212,6326560
1213,6212,5379910,6212,6326560
1213,6212,5379910,6212,6327110
1213,6212,5379910,6212,6327920
1213,6212,5379910,6212,6328730
1213,6212,5380070,6212,6328890
1213,6212,5380180,6212,6329000
1213,6212,5380180,6212,6329220
1213,6212,5380180,6212,6329220
1213,6212,5380180,6212,6329540
1213,6212,5380180,6212,6330000
1213,6212,5380180,6212,6330810
1213,6212,5380180,6212,6331460
1213,6212,5380180,6212,6332270
1213,6212,5380180,6212,6332590
1213,6212,5380180,6212,6333400
1213,6212,5380180,6212,6333990
1213,6212,5380180,6212,6334460
1213,6212,5380180,6212,6335110
1213,6212,5380180,6212,6335580
1213,6212,5380180,6212,6336050
1213,6212,5380180,6212,6336050
1213,6212,5380180,6212,6336520
1213,6212,5380180,6212,6337330
1213,6212,5380180,6212,6337800
1213,6212,5380180,6212,6338610
1213,6212,5380180,6212,6339420
1213,6212,5380180,6212,6340070
1213,6212,5380180,6212,6340300
1213,6212,5380180,6212,6340770
1213,6212,5380180,6212,6341580
1213,6212,5380180,6212,6342050
1213,6212,5380180,6212,6342860
1213,6212,5380180,6212,6342860
1213,6212,5380340,6212,6343020
1213,6212,5380340,6212,6343480
1213,6212,5380340,6212,6344290
1213,6212,5380340,6212,6345100
1213,6212,5380340,6212,6345420
1213,6212,5380340,6212,6345420
1213,6212,5380340,6212,6346230
1213,6212,5380340,6212,6346700
1213,6212,5380340,6212,6347020
1213,6212,5380340,6212,6347240
1213,6212,5380340,6212,6347710
1213,6212,5380340,6212,6348520
1213,6212,5380340,6212,6348740
1213,6212,5380340,6212,6349390
1213,6212,5380340,6212,6349760
1213,6212,5380340,6212,6350310
1213,6212,5380340,6212,6351120
1213,6212,5380340,6212,6351590
1213,6212,5380340,6212,6351920
1213,6212,5380340,6212,6352470
1213,6212,5380340,6212,6353280
1213,6212,5380340,6212,6353600
1213,6212,5380340,6212,6354410
1213,6212,5380340,6212,6355220
1213,6212,5380340,6212,6355220
1213,6212,5380340,6212,6356030
1213,6212,5380450,6212,6356140
1213,6212,5380450,6212,6356950
1213,6212,5380450,6212,6357760
1213,6212,5380450,6212,6358230
1213,6212,5380450,6212,6358600
1213,6212,5380450,6212,6358920
1213,6212,5380450,6212,6359730
1213,6212,5380450,6212,6360540
1213,6212,5380450,6212,6361350
1213,6212,5380450,6212,6361350
1213,6212,5380450,6212,6361570
1213,6212,5380450,6212,6362040
1213,6212,5380450,6212,6362040
1213,6212,5380450,6212,6362850
1213,6212,5380450,6212,6363310
1213,6212,5380450,6212,6363770
1213,6212,5380450,6212,6364240
1213,6212,5380450,6212,6365050
1213,6212,5380450,6212,6365280
1213,6212,5380450,6212,6365600
1213,6212,5380450,6212,6365920
1213,6212,5380450,6212,6365920
1213,6212,5380450,6212,6366390
1213,6212,5380450,6212,6367200
1213,6212,5380450,6212,6367520
1213,6212,5380450,6212,6367520
1213,6212,5380450,6212,6368330
1213,6212,5380450,6212,6369140
1213,6212,5380450,6212,6369140
1213,6212,5380450,6212,6369790
1213,6212,5380450,6212,6370110
1213,6212,5380450,6212,6370580
1213,6212,5380450,6212,6371390
1213,6212,5380450,6212,6371860
1213,6212,5380450,6212,6371860
1213,6212,5380450,6212,6372330
1213,6212,5380450,6212,6373140
1213,6212,5380450,6212,6373140
1213,6212,5380450,6212,6373790
1213,6212,5380450,6212,6374600
1213,6212,5380450,6212,6375060
1213,6212,5380450,6212,6375870
1213,6212,5380450,6212,6376190
1213,6212,5380610,6212,6376350
1213,6212,5380610,6212,6377160
1213,6212,5380610,6212,6377970
1213,6212,5380770,6212,6378130
1213,6212,5380770,6212,6378600
1213,6212,5380770,6212,6378600
1213,6212,5380770,6212,6379060
1213,6212,5380770,6212,6379870
1213,6212,5380770,6212,6380460
1213,6212,5380770,6212,6381010
1213,6212,5380770,6212,6381480
1213,6212,5380770,6212,6381950
1213,6212,5380770,6212,6381950
1213,6212,5380770,6212,6382180
1213,6212,5380770,6212,6382450
1213,6212,5380770,6212,6382680
1213,6212,5380770,6212,6383150
1213,6212,5380880,6212,6383260
1213,6212,5380880,6212,6383580
1213,6212,5380880,6212,6383900
1213,6212,5380880,6212,6384710
1213,6212,5380880,6212,6385520
1213,6212,5380880,6212,6385990
1213,6212,5381040,6212,6386150
1213,6212,5381040,6212,6386150
1213,6212,5381040,6212,6386960
1213,6212,5381040,6212,6387420
1213,6212,5381040,6212,6387640
1213,6212,5381040,6212,6388450
1213,6212,5381040,6212,6388820
1213,6212,5381040,6212,6389630
1213,6212,5381040,6212,6390280
1213,6212,5381040,6212,6390870
1213,6212,5381040,6212,6391680
1213,6212,5381040,6212,6392000
1213,6212,5381040,6212,6392810
1213,6212,5381040,6212,6393280
1213,6212,5381040,6212,6393740
1213,6212,5381040,6212,6394550
1213,6212,5381040,6212,6395360
1213,6212,5381040,6212,6395830
1213,6212,5381040,6212,6396060
1213,6212,5381040,6212,6396060
1213,6212,5381040,6212,6396530
1213,6212,5381040,6212,6397000
1213,6212,5381040,6212,6397460
1213,6212,5381150,6212,6397570
1213,6212,5381150,6212,6398220
1213,6212,5381150,6212,6398220
1213,6212,5381150,6212,6398680
1213,6212,5381150,6212,6398680
1213,6212,5381150,6212,6399490
1213,6212,5381150,6212,6400300
1213,6212,5381150,6212,6400620
1213,6212,5381150,6212,6401270
1213,6212,5381150,6212,6401860
1213,6212,5381150,6212,6401860
1213,6212,5381150,6212,6402670
1213,6212,5381200,6212,6402720
1213,6212,5381200,6212,6402720
1213,6212,5381200,6212,6403530
1213,6212,5381200,6212,6403850
1213,6212,5381200,6212,6403850
1213,6212,5381200,6212,6403850
1213,6212,5381200,6212,6404500
1213,6212,5381200,6212,6404970
1213,6212,5381200,6212,6405290
1213,6212,5381200,6212,6405610
1213,6212,5381200,6212,6406420
1213,6212,5381200,6212,6406420
1213,6212,5381200,6212,6406420
1213,6212,5381200,6212,6406890
1213,6212,5381360,6212,6407050
1213,6212,5381360,6212,6407370
1213,6212,5381360,6212,6407600
1213,6212,5381360,6212,6408410
1213,6212,5381360,6212,6408780
1213,6212,5381360,6212,6408780
1213,6212,5381360,6212,6409590
1213,6212,5381360,6212,6409910
1213,6212,5381360,6212,6409910
1213,6212,5381360,6212,6410720
1213,6212,5381360,6212,6411530
1213,6212,5381360,6212,6412340
1213,6212,5381360,6212,6413150
1213,6212,5381360,6212,6413960
1213,6212,5381360,6212,6414510
1213,6212,5381360,6212,6414510
1213,6212,5381360,6212,6414830
1213,6212,5381360,6212,6415480
1213,6212,5381360,6212,6415800
1213,6212,5381360,6212,6416260
1213,6212,5381360,6212,6417070
1213,6212,5381360,6212,6417540
1213,6212,5381360,6212,6418010
1213,6212,5381360,6212,6418330
1213,6212,5381360,6212,6418800
1213,6212,5381360,6212,6419270
1213,6212,5381360,6212,6420080
1213,6212,5381360,6212,6420670
1213,6212,5381360,6212,6421480
1213,6212,5381360,6212,6421800
1213,6212,5381360,6212,6422270
1213,6212,5381360,6212,6422860
1213,6212,5381360,6212,6423330
1213,6212,5381360,6212,6424140
1213,6212,5381360,6212,6424460
1213,6212,5381360,6212,6424460
1213,6212,5381360,6212,6424460
1213,6212,5381360,6212,6425270
1213,6212,5381360,6212,6425740
1213,6212,5381360,6212,6426550
1213,6212,5381360,6212,6427140
1213,6212,5381360,6212,6427950
1213,6212,5381360,6212,6427950
1213,6212,5381360,6212,6428420
1213,6212,5381360,6212,6428880
1213,6212,5381360,6212,6428880
1213,6212,5381360,6212,6429690
1213,6212,5381360,6212,6429690
1213,6212,5381360,6212,6430500
1213,6212,5381360,6212,6431310
1213,6212,5381360,6212,6431780
1213,6212,5381360,6212,6432240
1213,6212,5381360,6212,6432710
1213,6212,5381360,6212,6432940
1213,6212,5381360,6212,6433400
