ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
1213,6212,5827300,6212,6690460
1213,6212,5827300,6212,6690460
1213,6212,5827300,6212,6691460
1213,6212,5827300,6212,6692270
1213,6212,5827300,6212,6692500
1213,6212,5827300,6212,6693500
1213,6212,5827300,6212,6694500
1213,6212,5827300,6212,6695050
1213,6212,5827300,6212,6696050
1213,6212,5827300,6212,6697050
1213,6212,5827300,6212,6697270
1213,6212,5827300,6212,6698270
1213,6212,5827300,6212,6698270
1213,6212,5827300,6212,6699080
1213,6212,5827300,6212,6699890
1213,6212,5827300,6212,6700440
1213,6212,5827300,6212,6701440
1213,6212,5827300,6212,6702440
1213,6212,5827300,6212,6703440
1213,6212,5827300,6212,6704440
1213,6212,5827300,6212,6705440
1213,6212,5827300,6212,6705670
1213,6212,5827300,6212,6706670
1213,6212,5827300,6212,6707670
1213,6212,5827300,6212,6707990
1213,6212,5828300,6212,6708990
1213,6212,5828300,6212,6709450
1213,6212,5828300,6212,6710260
1213,6212,5828300,6212,6710580
1213,6212,5828300,6212,6710900
1213,6212,5828300,6212,6711900
1213,6212,5828300,6212,6712710
1213,6212,5828300,6212,6713520
1213,6212,5828300,6212,6713790
1213,6212,5828300,6212,6714260
1213,6212,5828300,6212,6714720
1213,6212,5828300,6212,6715530
1213,6212,5828300,6212,6716120
1213,6212,5828300,6212,6717120
1213,6212,5828300,6212,6718120
1213,6212,5828300,6212,6718590
1213,6212,5828300,6212,6719590
1213,6212,5828300,6212,6720590
1213,6212,5828300,6212,6721590
1213,6212,5828300,6212,6722400
1213,6212,5828300,6212,6723400
1213,6212,5828300,6212,6724400
1213,6212,5828300,6212,6725210
1213,6212,5828300,6212,6725670
1213,6212,5828300,6212,6725990
1213,6212,5828300,6212,6726990
1213,6212,5828300,6212,6727800
1213,6212,5828300,6212,6728610
1213,6212,5828300,6212,6729610
1213,6212,5828300,6212,6730420
1213,6212,5828300,6212,6731420
1213,6212,5828300,6212,6732420
1213,6212,5828300,6212,6733420
1213,6212,5828300,6212,6733890
1213,6212,5828300,6212,6734890
1213,6212,5828300,6212,6735700
1213,6212,5828300,6212,6736170
1213,6212,5828300,6212,6736630
1213,6212,5828300,6212,6737630
1213,6212,5828460,6212,6737790
1213,6212,5828460,6212,6738790
1213,6212,5828460,6212,6738790
1213,6212,5828460,6212,6739790
1213,6212,5828460,6212,6740110
1213,6212,5828460,6212,6741110
1213,6212,5828460,6212,6742110
1213,6212,5828620,6212,6742270
1213,6212,5828620,6212,6742860
1213,6212,5828620,6212,6743860
1213,6212,5828620,6212,6744670
1213,6212,5828620,6212,6745670
1213,6212,5828620,6212,6746670
1213,6212,5828620,6212,6747140
1213,6212,5828620,6212,6747730
1213,6212,5828620,6212,6748730
1213,6212,5828620,6212,6748730
1213,6212,5828620,6212,6749540
1213,6212,5828620,6212,6749910
1213,6212,5828620,6212,6750910
1213,6212,5828620,6212,6751910
1213,6212,5828620,6212,6752910
1213,6212,5828620,6212,6753910
1213,6212,5828620,6212,6754500
1213,6212,5828620,6212,6755310
1213,6212,5828620,6212,6756310
1213,6212,5828620,6212,6757310
1213,6212,5828620,6212,6758310
1213,6212,5828620,6212,6759310
1213,6212,5828620,6212,6760310
1213,6212,5828620,6212,6760780
1213,6212,5828620,6212,6761780
1213,6212,5828620,6212,6762590
1213,6212,5828620,6212,6763590
1213,6212,5828620,6212,6764060
1213,6212,5828620,6212,6765060
1213,6212,5828620,6212,6765530
1213,6212,5828620,6212,6766530
1213,6212,5828620,6212,6767530
1213,6212,5828620,6212,6768000
1213,6212,5828620,6212,6768810
1213,6212,5828620,6212,6769620
1213,6212,5828620,6212,6770620
1213,6212,5828620,6212,6771620
1213,6212,5828620,6212,6772620
1213,6212,5828620,6212,6773620
1213,6212,5828620,6212,6774620
1213,6212,5828620,6212,6774950
1213,6212,5828620,6212,6775950
1213,6212,5828620,6212,6776950
1213,6212,5828620,6212,6777600
1213,6212,5828620,6212,6778600
1213,6212,5828620,6212,6779600
1213,6212,5828620,6212,6780150
1213,6212,5828620,6212,6781150
1213,6212,5828620,6212,6782150
1213,6212,5828620,6212,6782470
1213,6212,5828620,6212,6783120
1213,6212,5828620,6212,6784120
1213,6212,5828620,6212,6784590
1213,6212,5828620,6212,6785400
1213,6212,5828620,6212,6786210
1213,6212,5828620,6212,6787210
1213,6212,5828620,6212,6788020
1213,6212,5828620,6212,6788490
1213,6212,5828620,6212,6789490
1213,6212,5828620,6212,6790490
1213,6212,5828620,6212,6791490
1213,6212,5828620,6212,6792490
1213,6212,5828620,6212,6792810
1213,6212,5828620,6212,6793810
1213,6212,5828620,6212,6793810
1213,6212,5828620,6212,6794620
1213,6212,5828620,6212,6795090
1213,6212,5828620,6212,6795410
1213,6212,5828620,6212,6796410
1213,6212,5828620,6212,6797410
1213,6212,5828620,6212,6798410
1213,6212,5828620,6212,6799220
1213,6212,5828620,6212,6800220
1213,6212,5828620,6212,6800690
1213,6212,5828620,6212,6801010
1213,6212,5828620,6212,6802010
1213,6212,5828620,6212,6802820
1213,6212,5828620,6212,6803820
1213,6212,5828620,6212,6804140
1213,6212,5828620,6212,6805140
1213,6212,5828620,6212,6806140
1213,6212,5828620,6212,6806140
1213,6212,5828620,6212,6806950
1213,6212,5828620,6212,6807950
1213,6212,5828620,6212,6808760
1213,6212,5828620,6212,6809080
1213,6212,5828620,6212,6810080
1213,6212,5828620,6212,6811080
1213,6212,5828620,6212,6812080
1213,6212,5828620,6212,6812890
1213,6212,5828620,6212,6813360
1213,6212,5828620,6212,6814360
1213,6212,5828620,6212,6815170
1213,6212,5828780,6212,6815330
1213,6212,5828780,6212,6816330
1213,6212,5828780,6212,6816330
1213,6212,5828780,6212,6817330
1213,6212,5828780,6212,6817650
1213,6212,5828890,6212,6817760
1213,6212,5828890,6212,6818760
1213,6212,5828890,6212,6819760
1213,6212,5828890,6212,6820230
1213,6212,5828890,6212,6821230
1213,6212,5828890,6212,6822230
1213,6212,5828890,6212,6823040
1213,6212,5828890,6212,6823510
1213,6212,5828890,6212,6824320
1213,6212,5828890,6212,6825320
1213,6212,5828890,6212,6826320
1213,6212,5828890,6212,6826780
1213,6212,5828890,6212,6827780
1213,6212,5828890,6212,6827780
1213,6212,5828890,6212,6828250
1213,6212,5828890,6212,6829250
1213,6212,5828890,6212,6830250
1213,6212,5828890,6212,6831250
1213,6212,5828890,6212,6831710
1213,6212,5828890,6212,6832710
1213,6212,5828890,6212,6833710
1213,6212,5828890,6212,6834710
1213,6212,5828890,6212,6835520
1213,6212,5828890,6212,6836330
1213,6212,5828890,6212,6836880
1213,6212,5828890,6212,6837470
1213,6212,5828890,6212,6838280
1213,6212,5828890,6212,6839280
1213,6212,5828890,6212,6839500
1213,6212,5828890,6212,6840500
1213,6212,5828890,6212,6841500
1213,6212,5828890,6212,6841820
1213,6212,5828890,6212,6842820
1213,6212,5828890,6212,6843820
1213,6212,5828890,6212,6844410
1213,6212,5828890,6212,6845410
1213,6212,5828890,6212,6846410
1213,6212,5828890,6212,6846880
1213,6212,5828890,6212,6847880
1213,6212,5828890,6212,6848880
1213,6212,5828890,6212,6849880
1213,6212,5828890,6212,6849880
1213,6212,5828890,6212,6850880
1213,6212,5828890,6212,6851880
1213,6212,5828890,6212,6852880
1213,6212,5828890,6212,6853690
1213,6212,5828890,6212,6854150
1213,6212,5828890,6212,6854520
1213,6212,5828890,6212,6854840
1213,6212,5828890,6212,6855840
1213,6212,5828890,6212,6856840
1213,6212,5828890,6212,6857840
1213,6212,5828890,6212,6858650
1213,6212,5828890,6212,6859120
1213,6212,5828890,6212,6859580
1213,6212,5828890,6212,6860580
1213,6212,5828890,6212,6861580
1213,6212,5828890,6212,6862580
1213,6212,5828890,6212,6863170
1213,6212,5828890,6212,6863640
1213,6212,5828890,6212,6863640
1213,6212,5828890,6212,6864100
1213,6212,5828890,6212,6865100
1213,6212,5828890,6212,6866100
1213,6212,5828890,6212,6867100
1213,6212,5828890,6212,6868100
1213,6212,5828890,6212,6869100
1213,6212,5828890,6212,6870100
1213,6212,5828890,6212,6871100
1213,6212,5828890,6212,6871470
1213,6212,5828890,6212,6872470
1213,6212,5828890,6212,6872950
1213,6212,5828890,6212,6873950
1213,6212,5828890,6212,6874760
1213,6212,5828890,6212,6875230
1213,6212,5828890,6212,6876230
1213,6212,5828890,6212,6876780
1213,6212,5828890,6212,6877780
1213,6212,5828890,6212,6878590
1213,6212,5828890,6212,6879060
1213,6212,5828890,6212,6879870
1213,6212,5828890,6212,6880680
1213,6212,5828890,6212,6881330
1213,6212,5828890,6212,6881800
1213,6212,5828890,6212,6882800
1213,6212,5828890,6212,6883800
1213,6212,5828890,6212,6884350
1213,6212,5828890,6212,6885350
1213,6212,5828890,6212,6886350
1213,6212,5828890,6212,6886820
1213,6212,5828890,6212,6887050
1213,6212,5828890,6212,6887520
1213,6212,5828890,6212,6887990
1213,6212,5828890,6212,6887990
1213,6212,5828890,6212,6888990
1213,6212,5828890,6212,6889990
1213,6212,5828890,6212,6890990
1213,6212,5828890,6212,6891990
1213,6212,5828890,6212,6892990
1213,6212,5828890,6212,6893460
1213,6212,5829050,6212,6893620
1213,6212,5829050,6212,6894430
1213,6212,5829050,6212,6895430
1213,6212,5829050,6212,6895430
1213,6212,5829050,6212,6896430
1213,6212,5829050,6212,6897430
1213,6212,5829050,6212,6898430
1213,6212,5829050,6212,6898900
1213,6212,5829050,6212,6899900
1213,6212,5829050,6212,6900550
1213,6212,5829050,6212,6901550
1213,6212,5829050,6212,6901920
1213,6212,5829050,6212,6902380
1213,6212,5829050,6212,6903380
1213,6212,5829050,6212,6904380
1213,6212,5829050,6212,6905380
1213,6212,5829050,6212,6905840
1213,6212,5829050,6212,6906840
1213,6212,5829050,6212,6907310
1213,6212,5829050,6212,6915310
1213,6212,5829050,6212,6915860
1213,6212,5829050,6212,6916330
1213,6212,5829050,6212,6917330
1213,6212,5829050,6212,6917800
1213,6212,5829050,6212,6918020
1213,6212,5829050,6212,6918830
1213,6212,5829050,6212,6919830
1213,6212,5829050,6212,6920830
1213,6212,5829050,6212,6921830
1213,6212,5829050,6212,6922300
1213,6212,5829050,6212,6923300
1213,6212,5829050,6212,6923770
1213,6212,5829050,6212,6924770
1213,6212,5829050,6212,6925770
1213,6212,5829050,6212,6926770
1213,6212,5829050,6212,6927770
1213,6212,5829050,6212,6928580
1213,6212,5829050,6212,6929580
1213,6212,5829050,6212,6930580
1213,6212,5829050,6212,6930900
1213,6212,5829050,6212,6931900
1213,6212,5829050,6212,6932450
1213,6212,5829050,6212,6933450
1213,6212,5829050,6212,6934450
1213,6212,5829050,6212,6934450
1213,6212,5829050,6212,6935260
1213,6212,5829050,6212,6936260
1213,6212,5829050,6212,6936490
1213,6212,5829050,6212,6936490
1213,6212,5829050,6212,6936490
1213,6212,5829050,6212,6937490
1213,6212,5829050,6212,6938490
1213,6212,5829050,6212,6939490
1213,6212,5829050,6212,6940490
1213,6212,5829050,6212,6940490
1213,6212,5829050,6212,6941300
1213,6212,5829050,6212,6942300
1213,6212,5829050,6212,6942300
1213,6212,5829050,6212,6943300
1213,6212,5829050,6212,6944300
1213,6212,5829050,6212,6945300
1213,6212,5829050,6212,6945890
1213,6212,5829050,6212,6946700
1213,6212,5829050,6212,6947700
1213,6212,5829050,6212,6948700
1213,6212,5829050,6212,6948920
1213,6212,5829050,6212,6949920
1213,6212,5829050,6212,6950730
1213,6212,5829050,6212,6951210
1213,6212,5829050,6212,6952210
1213,6212,5829050,6212,6953210
1213,6212,5829050,6212,6954210
1213,6212,5829050,6212,6955210
1213,6212,5829050,6212,6956210
1213,6212,5829050,6212,6956210
1213,6212,5829050,6212,6957210
1213,6212,5829050,6212,6957680
1213,6212,5829050,6212,6958680
1213,6212,5829050,6212,6959680
1213,6212,5829050,6212,6959680
1213,6212,5829050,6212,6960150
1213,6212,5829370,6212,6960470
1213,6212,5829370,6212,6961470
1213,6212,5829370,6212,6962470
1213,6212,5829370,6212,6963470
1213,6212,5829370,6212,6963940
1213,6212,5829370,6212,6964170
1213,6212,5829370,6212,6965170
1213,6212,5829370,6212,6966170
1213,6212,5829370,6212,6967170
1213,6212,5829370,6212,6967640
1213,6212,5829370,6212,6968450
1213,6212,5829370,6212,6969260
1213,6212,5829370,6212,6970260
1213,6212,5829370,6212,6971260
1213,6212,5829370,6212,6972260
1213,6212,5829370,6212,6973260
1213,6212,5829370,6212,6973580
1213,6212,5829370,6212,6974390
1213,6212,5829370,6212,6974940
1213,6212,5829370,6212,6975940
1213,6212,5829370,6212,6976750
1213,6212,5829370,6212,6977070
1213,6212,5829370,6212,6978070
1213,6212,5829370,6212,6978550
1213,6212,5829370,6212,6978550
1213,6212,5829370,6212,6979360
1213,6212,5829370,6212,6980170
1213,6212,5829370,6212,6981170
1213,6212,5829370,6212,6982170
1213,6212,5829370,6212,6983170
1213,6212,5829370,6212,6984170
1213,6212,5829370,6212,6985170
1213,6212,5829370,6212,6986170
1213,6212,5829370,6212,6987170
1213,6212,5829370,6212,6987820
1213,6212,5829370,6212,6988820
1213,6212,5829370,6212,6989470
1213,6212,5829370,6212,6989930
1213,6212,5829370,6212,6990930
1213,6212,5829530,6212,6991090
1213,6212,5829530,6212,6991320
1213,6212,5829530,6212,6991320
1213,6212,5829530,6212,6991790
1213,6212,5829530,6212,6992790
1213,6212,5829530,6212,6993600
1213,6212,5829530,6212,6994600
1213,6212,5829530,6212,6995600
1213,6212,5829530,6212,6996410
1213,6212,5829530,6212,6997410
1213,6212,5829530,6212,6998410
1213,6212,5829530,6212,6998870
1213,6212,5829530,6212,6999870
1213,6212,5829530,6212,7000870
1213,6212,5829530,6212,7001870
1213,6212,5829530,6212,7002870
1213,6212,5829530,6212,7003100
1213,6212,5829530,6212,7004100
1213,6212,5829530,6212,7004320
1213,6212,5829530,6212,7005320
1213,6212,5829530,6212,7006320
1213,6212,5829530,6212,7007320
1213,6212,5829530,6212,7007970
1213,6212,5829530,6212,7008970
1213,6212,5829530,6212,7009970
1213,6212,5829530,6212,7010970
1213,6212,5829530,6212,7011970
1213,6212,5829530,6212,7012440
1213,6212,5829530,6212,7013250
1213,6212,5829530,6212,7014060
1213,6212,5829530,6212,7014530
1213,6212,5829530,6212,7015000
1213,6212,5829530,6212,7015470
1213,6212,5829530,6212,7016060
1213,6212,5829530,6212,7017060
1213,6212,5829530,6212,7018060
1213,6212,5829530,6212,7018530
1213,6212,5829530,6212,7019340
1213,6212,5829530,6212,7020340
1213,6212,5829530,6212,7020890
1213,6212,5829530,6212,7020890
1213,6212,5829530,6212,7021890
1213,6212,5829530,6212,7022700
1213,6212,5829530,6212,7023700
1213,6212,5829530,6212,7024350
1213,6212,5829530,6212,7025160
1213,6212,5829530,6212,7025970
1213,6212,5829530,6212,7026780
1213,6212,5829530,6212,7027780
1213,6212,5829530,6212,7028250
1213,6212,5829530,6212,7029250
1213,6212,5829530,6212,7030250
1213,6212,5829530,6212,7031250
1213,6212,5829530,6212,7032060
1213,6212,5829530,6212,7032290
1213,6212,5829530,6212,7032290
1213,6212,5829530,6212,7033290
1213,6212,5829530,6212,7033290
1213,6212,5829530,6212,7034100
1213,6212,5829530,6212,7035100
1213,6212,5829530,6212,7035570
1213,6212,5829530,6212,7036570
1213,6212,5829530,6212,7037570
1213,6212,5829530,6212,7038380
1213,6212,5829530,6212,7038850
1213,6212,5829530,6212,7042850
1213,6212,5829530,6212,7043850
1213,6212,5829530,6212,7044850
1213,6212,5829530,6212,7045660
1213,6212,5829530,6212,7046660
1213,6212,5829530,6212,7047660
1213,6212,5829530,6212,7048130
1213,6212,5829530,6212,7048360
1213,6212,5829530,6212,7049360
1213,6212,5829530,6212,7050360
1213,6212,5829530,6212,7051360
1213,6212,5829530,6212,7051360
1213,6212,5829530,6212,7052360
1213,6212,5829530,6212,7052820
1213,6212,5829530,6212,7053820
1213,6212,5829530,6212,7054820
1213,6212,5829530,6212,7055820
1213,6212,5829530,6212,7056820
1213,6212,5829690,6212,7056980
1213,6212,5829690,6212,7057630
1213,6212,5829690,6212,7058280
1213,6212,5829690,6212,7058280
1213,6212,5829690,6212,7059280
1213,6212,5829690,6212,7059500
1213,6212,5829690,6212,7060500
1213,6212,5829690,6212,7061150
1213,6212,5829690,6212,7061620
1213,6212,5829690,6212,7062620
1213,6212,5829690,6212,7063430
1213,6212,5829690,6212,7063900
1213,6212,5829690,6212,7064900
1213,6212,5829690,6212,7065900
1213,6212,5829690,6212,7066900
1213,6212,5829690,6212,7067900
1213,6212,5829690,6212,7068550
1213,6212,5829690,6212,7069550
1213,6212,5829690,6212,7069870
1213,6212,5829690,6212,7070870
1213,6212,5829690,6212,7071870
1213,6212,5829690,6212,7072340
1213,6212,5829690,6212,7072990
1213,6212,5829690,6212,7073640
1213,6212,5829690,6212,7074450
1213,6212,5829690,6212,7075260
1213,6212,5829690,6212,7075580
1213,6212,5829690,6212,7076580
1213,6212,5829690,6212,7077580
1213,6212,5829690,6212,7078050
1213,6212,5829690,6212,7078520
1213,6212,5829690,6212,7079520
1213,6212,5829850,6212,7079680
1213,6212,5829850,6212,7080680
1213,6212,5829850,6212,7081680
1213,6212,5829850,6212,7082680
1213,6212,5829850,6212,7083150
1213,6212,5829850,6212,7083150
1213,6212,5829850,6212,7083960
1213,6212,5829850,6212,7084770
1213,6212,5829850,6212,7085770
1213,6212,5829850,6212,7086580
1213,6212,5829850,6212,7087050
1213,6212,5829850,6212,7087860
1213,6212,5829850,6212,7088330
1213,6212,5829850,6212,7089330
1213,6212,5829850,6212,7089880
1213,6212,5829850,6212,7090880
1213,6212,5829850,6212,7091880
1213,6212,5829850,6212,7092880
1213,6212,5829850,6212,7093880
1213,6212,5829850,6212,7094880
1213,6212,5829850,6212,7095880
1213,6212,5829850,6212,7096200
1213,6212,5829850,6212,7096750
1213,6212,5829850,6212,7097220
1213,6212,5829850,6212,7098220
1213,6212,5829850,6212,7098690
1213,6212,5829850,6212,7099690
1213,6212,5829850,6212,7100690
1213,6212,5830010,6212,7100850
1213,6212,5830010,6212,7100850
1213,6212,5830010,6212,7101310
1213,6212,5830010,6212,7101780
1213,6212,5830010,6212,7102780
1213,6212,5830170,6212,7102940
1213,6212,5830170,6212,7103940
1213,6212,5830170,6212,7104410
1213,6212,5830170,6212,7105410
1213,6212,5830170,6212,7105880
1213,6212,5830170,6212,7106430
1213,6212,5830170,6212,7107430
1213,6212,5830170,6212,7107650
1213,6212,5830170,6212,7108460
1213,6212,5830170,6212,7108460
1213,6212,5830170,6212,7108930
1213,6212,5830170,6212,7109930
1213,6212,5830170,6212,7110930
1213,6212,5830170,6212,7111930
1213,6212,5830170,6212,7112400
1213,6212,5830220,6212,7112450
1213,6212,5830220,6212,7113450
1213,6212,5830220,6212,7114260
1213,6212,5830220,6212,7114730
1213,6212,5830220,6212,7115730
1213,6212,5830220,6212,7116730
1213,6212,5830220,6212,7117730
1213,6212,5830220,6212,7118730
1213,6212,5830220,6212,7119730
1213,6212,5830220,6212,7120730
1213,6212,5830220,6212,7121540
1213,6212,5830220,6212,7122540
1213,6212,5830220,6212,7123540
1213,6212,5830220,6212,7124350
1213,6212,5830220,6212,7124820
1213,6212,5830220,6212,7125140
1213,6212,5830220,6212,7125950
1213,6212,5830220,6212,7126950
1213,6212,5830220,6212,7127950
1213,6212,5830220,6212,7128950
1213,6212,5830220,6212,7129420
1213,6212,5830220,6212,7130420
1213,6212,5830220,6212,7131230
1213,6212,5830220,6212,7132230
1213,6212,5830220,6212,7133230
1213,6212,5830220,6212,7134230
1213,6212,5830220,6212,7135040
1213,6212,5830220,6212,7136040
1213,6212,5830220,6212,7136690
1213,6212,5830220,6212,7137160
1213,6212,5830220,6212,7137970
1213,6212,5830220,6212,7138970
1213,6212,5830220,6212,7139970
1213,6212,5830220,6212,7140440
1213,6212,5830220,6212,7141250
1213,6212,5830220,6212,7141900
1213,6212,5830220,6212,7142370
1213,6212,5830270,6212,7142420
1213,6212,5830270,6212,7143420
1213,6212,5830430,6212,7143580
1213,6212,5830430,6212,7144580
1213,6212,5830430,6212,7145580
1213,6212,5830430,6212,7146580
1213,6212,5830430,6212,7147050
1213,6212,5830430,6212,7148050
1213,6212,5830430,6212,7148860
1213,6212,5830430,6212,7149670
1213,6212,5830430,6212,7150670
1213,6212,5830430,6212,7151670
1213,6212,5830590,6212,7151830
1213,6212,5830750,6212,7151990
1213,6212,5830750,6212,7152990
1213,6212,5830750,6212,7152990
1213,6212,5830750,6212,7153800
1213,6212,5830750,6212,7154800
1213,6212,5830750,6212,7155800
1213,6212,5830750,6212,7156800
1213,6212,5830750,6212,7157610
1213,6212,5830750,6212,7158610
1213,6212,5830750,6212,7158610
1213,6212,5830750,6212,7159080
1213,6212,5830750,6212,7160080
1213,6212,5830750,6212,7160550
1213,6212,5830750,6212,7161550
1213,6212,5830750,6212,7161920
1213,6212,5830750,6212,7162730
1213,6212,5830750,6212,7163540
1213,6212,5830750,6212,7164350
1213,6212,5830750,6212,7165350
1213,6212,5830750,6212,7166160
1213,6212,5830750,6212,7166630
1213,6212,5830750,6212,7167440
1213,6212,5830750,6212,7168440
1213,6212,5830750,6212,7169440
1213,6212,5830750,6212,7170440
1213,6212,5830750,6212,7171250
1213,6212,5830750,6212,7171600
1213,6212,5830750,6212,7172250
1213,6212,5830750,6212,7173250
1213,6212,5830750,6212,7173710
1213,6212,5830750,6212,7174180
1213,6212,5830750,6212,7175180
1213,6212,5830750,6212,7176180
1213,6212,5830750,6212,7177180
1213,6212,5830750,6212,7177500
1213,6212,5830750,6212,7178500
1213,6212,5830750,6212,7179500
1213,6212,5830750,6212,7180500
1213,6212,5830750,6212,7181150
1213,6212,5830750,6212,7182150
1213,6212,5830750,6212,7183150
1213,6212,5830750,6212,7183740
1213,6212,5830750,6212,7184740
1213,6212,5830750,6212,7185740
1213,6212,5830750,6212,7186060
1213,6212,5830750,6212,7187060
1213,6212,5830750,6212,7187710
1213,6212,5830750,6212,7188520
1213,6212,5830750,6212,7189520
1213,6212,5830750,6212,7190330
1213,6212,5830750,6212,7191330
