ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
332,774,523960,6212,523960
332,774,524770,6212,524770
332,774,525240,6212,525240
333,776,525890,6212,525890
333,776,526700,6212,526700
334,778,527700,6212,527700
334,778,528700,6212,528700
335,780,529510,6212,529510
335,780,530510,6212,530510
336,782,531100,6212,531100
336,782,531570,6212,531570
336,782,531570,6212,531570
336,782,531800,6212,531800
336,782,532270,6212,532270
337,784,533080,6212,533080
337,784,533890,6212,533890
338,786,534700,6212,534700
338,786,535160,6212,535160
338,786,535620,6212,535620
339,788,536090,6212,536090
339,788,536560,6212,536560
339,788,537030,6212,537030
339,788,537190,6212,537190
339,788,537660,6212,537660
339,788,537980,6212,537980
340,790,538790,6212,538790
340,790,539600,6212,539600
340,790,539760,6212,539760
341,792,540570,6212,540570
341,792,540890,6212,540890
341,792,541540,6212,541540
342,794,542010,6212,542010
342,794,542560,6212,542560
342,794,543020,6212,543020
342,794,543020,6212,543020
343,796,543480,6212,543480
343,796,544130,6212,544130
343,796,544450,6212,544450
344,798,545260,6212,545260
344,798,546070,6212,546070
345,800,546720,6212,546720
345,800,547530,6212,547530
345,800,547990,6212,547990
345,800,547990,6212,547990
346,802,548460,6212,548460
346,802,549270,6212,549270
347,804,550270,6212,550270
347,804,550740,6212,550740
347,804,551740,6212,551740
347,804,552060,6212,552060
348,806,552870,6212,552870
348,806,553520,6212,553520
348,806,553520,6212,553520
348,806,553520,6212,553520
349,808,554330,6212,554330
349,808,555330,6212,555330
350,810,556140,6212,556140
350,810,556790,6212,556790
351,812,557440,6212,557440
351,812,558090,6212,558090
352,814,558900,6212,558900
352,814,559900,6212,559900
353,816,560550,6212,560550
353,816,561200,6212,561200
354,818,561670,6212,561670
355,820,562140,6212,562140
355,820,562610,6212,562610
355,820,563080,6212,563080
355,820,563550,6212,563550
355,820,563550,6212,563550
355,820,564020,6212,564020
355,820,564340,6212,564340
356,822,565150,6212,565150
356,822,565150,6212,565150
356,822,565620,6212,565620
356,822,565620,6212,565620
357,824,566210,6212,566210
357,824,566680,6212,566680
357,824,567490,6212,567490
358,826,568300,6212,568300
358,826,568300,6212,568300
358,826,568770,6212,568770
358,826,569240,6212,569240
359,828,569790,6212,569790
359,828,570020,6212,570020
359,828,570490,6212,570490
359,828,570950,6212,570950
360,830,571760,6212,571760
360,830,572760,6212,572760
361,832,573760,6212,573760
361,832,574080,6212,574080
361,832,574630,6212,574630
362,834,575630,6212,575630
362,834,576440,6212,576440
362,834,576670,6212,576670
363,836,577140,6212,577140
364,838,577600,6212,577600
364,838,578410,6212,578410
365,840,578870,6212,578870
365,840,579340,6212,579340
365,840,579660,6212,579660
365,840,579980,6212,579980
365,840,580790,6212,580790
365,840,580950,6212,580950
365,840,580950,6212,580950
365,840,580950,6212,580950
365,840,581600,6212,581600
365,840,581600,6212,581600
366,842,582410,6212,582410
366,842,583410,6212,583410
367,844,583880,6212,583880
367,844,583880,6212,583880
367,844,584110,6212,584110
367,844,584920,6212,584920
367,844,585390,6212,585390
368,846,586200,6212,586200
368,846,586670,6212,586670
369,848,587140,6212,587140
370,850,588140,6212,588140
370,850,588950,6212,588950
370,850,589760,6212,589760
371,852,590570,6212,590570
371,852,590570,6212,590570
371,852,591040,6212,591040
372,854,591850,6212,591850
372,854,592080,6212,592080
372,854,592400,6212,592400
372,854,592400,6212,592400
372,854,592720,6212,592720
372,854,593190,6212,593190
372,854,594190,6212,594190
372,854,594510,6212,594510
373,856,594980,6212,594980
373,856,595790,6212,595790
373,856,596230,6212,596230
374,858,597040,6212,597040
374,858,598040,6212,598040
375,866,598040,6212,598040
376,868,598850,6212,598850
376,868,599660,6212,599660
376,868,600130,6212,600130
377,870,600450,6212,600450
377,870,600450,6212,600450
377,870,600670,6212,600670
377,870,600830,6212,600830
377,870,601830,6212,601830
377,870,602300,6212,602300
377,870,602620,6212,602620
378,872,603210,6212,603210
378,872,603680,6212,603680
378,872,603680,6212,603680
378,872,604140,6212,604140
378,872,604140,6212,604140
378,872,604610,6212,604610
379,874,605610,6212,605610
379,874,606420,6212,606420
379,874,606740,6212,606740
380,876,607550,6212,607550
380,876,608020,6212,608020
381,878,609020,6212,609020
381,878,609340,6212,609340
381,878,610150,6212,610150
382,880,611150,6212,611150
382,880,611630,6212,611630
382,880,612220,6212,612220
383,882,613220,6212,613220
383,882,614030,6212,614030
383,882,614350,6212,614350
384,884,614820,6212,614820
384,884,614930,6212,614930
384,884,615740,6212,615740
385,886,616210,6212,616210
385,886,616860,6212,616860
385,886,617020,6212,617020
385,886,617250,6212,617250
386,888,618060,6212,618060
386,888,619060,6212,619060
387,890,620060,6212,620060
387,890,621060,6212,621060
387,890,621380,6212,621380
387,890,621610,6212,621610
388,892,622420,6212,622420
388,892,623230,6212,623230
389,894,624040,6212,624040
389,894,624040,6212,624040
389,894,624690,6212,624690
390,896,625160,6212,625160
390,896,625970,6212,625970
390,896,626340,6212,626340
391,898,626810,6212,626810
392,900,627280,6212,627280
392,900,628090,6212,628090
392,900,628560,6212,628560
392,900,629370,6212,629370
393,902,630180,6212,630180
393,902,630650,6212,630650
393,902,630650,6212,630650
394,910,630650,6212,630650
394,910,631120,6212,631120
394,910,631120,6212,631120
394,910,631120,6212,631120
395,912,631930,6212,631930
395,912,632400,6212,632400
395,912,632720,6212,632720
396,914,633370,6212,633370
396,914,634180,6212,634180
396,914,634180,6212,634180
397,916,634990,6212,634990
397,916,634990,6212,634990
397,916,634990,6212,634990
397,916,635220,6212,635220
397,916,635690,6212,635690
397,916,636690,6212,636690
398,918,637500,6212,637500
398,918,637500,6212,637500
398,918,638310,6212,638310
399,920,639120,6212,639120
400,928,639120,6212,639120
400,928,639280,6212,639280
400,928,639280,6212,639280
400,928,639750,6212,639750
401,930,640750,6212,640750
401,930,641750,6212,641750
401,930,641980,6212,641980
402,932,642530,6212,642530
402,932,643340,6212,643340
402,932,643610,6212,643610
403,934,644420,6212,644420
403,934,644890,6212,644890
404,936,645700,6212,645700
404,936,646700,6212,646700
404,936,646700,6212,646700
404,936,646920,6212,646920
404,936,647390,6212,647390
404,936,647390,6212,647390
405,938,647850,6212,647850
405,938,648170,6212,648170
405,938,648390,6212,648390
405,938,649200,6212,649200
405,938,649200,6212,649200
406,940,649670,6212,649670
406,940,650480,6212,650480
407,942,651290,6212,651290
407,942,652100,6212,652100
407,942,652570,6212,652570
408,944,653380,6212,653380
408,944,653490,6212,653490
408,944,653960,6212,653960
409,946,654770,6212,654770
409,946,655320,6212,655320
410,948,655790,6212,655790
410,948,656790,6212,656790
411,950,657260,6212,657260
411,950,657910,6212,657910
412,952,658910,6212,658910
412,952,659720,6212,659720
412,952,659950,6212,659950
413,954,660760,6212,660760
413,954,660980,6212,660980
413,954,661450,6212,661450
413,954,661670,6212,661670
413,954,661990,6212,661990
413,954,662990,6212,662990
414,956,663800,6212,663800
414,956,664120,6212,664120
414,956,664490,6212,664490
415,958,665300,6212,665300
415,958,665770,6212,665770
415,958,666580,6212,666580
416,960,667050,6212,667050
416,960,667050,6212,667050
416,960,667400,6212,667400
416,960,667720,6212,667720
417,962,668720,6212,668720
417,962,669370,6212,669370
417,962,670020,6212,670020
418,964,670830,6212,670830
418,964,671640,6212,671640
419,966,672450,6212,672450
419,966,672910,6212,672910
419,966,673180,6212,673180
420,968,674180,6212,674180
420,968,674990,6212,674990
421,970,675990,6212,675990
422,978,683990,6212,683990
423,982,683990,6212,683990
423,982,684640,6212,684640
423,982,684960,6212,684960
423,982,684960,6212,684960
423,982,685430,6212,685430
424,984,685660,6212,685660
424,984,686470,6212,686470
425,986,687280,6212,687280
425,986,688090,6212,688090
425,986,688410,6212,688410
426,988,688960,6212,688960
426,988,689430,6212,689430
426,988,689430,6212,689430
427,996,689430,6212,689430
428,998,690240,6212,690240
428,998,690560,6212,690560
428,998,691370,6212,691370
428,998,691530,6212,691530
428,998,691750,6212,691750
428,998,691750,6212,691750
428,998,691800,6212,691800
428,998,692260,6212,692260
429,1000,692730,6212,692730
429,1000,692730,6212,692730
429,1000,693540,6212,693540
430,1002,694540,6212,694540
430,1002,695010,6212,695010
430,1002,695480,6212,695480
431,1004,696290,6212,696290
431,1004,696610,6212,696610
431,1004,697080,6212,697080
431,1004,697550,6212,697550
431,1004,697550,6212,697550
431,1004,697550,6212,697550
431,1004,697550,6212,697550
432,1006,698550,6212,698550
432,1006,699360,6212,699360
433,1008,700170,6212,700170
433,1008,701170,6212,701170
434,1010,702170,6212,702170
434,1010,702980,6212,702980
435,1012,703450,6212,703450
436,1014,704100,6212,704100
436,1014,704910,6212,704910
436,1014,705130,6212,705130
437,1016,705600,6212,705600
437,1016,706060,6212,706060
438,1018,706530,6212,706530
438,1018,707340,6212,707340
438,1018,708150,6212,708150
438,1018,708440,6212,708440
438,1018,708760,6212,708760
439,1020,709570,6212,709570
440,1028,709570,6212,709570
440,1028,710570,6212,710570
440,1028,710730,6212,710730
441,1030,711540,6212,711540
441,1030,711910,6212,711910
441,1030,712720,6212,712720
442,1032,713270,6212,713270
442,1032,714270,6212,714270
443,1034,715270,6212,715270
443,1034,716080,6212,716080
444,1036,716670,6212,716670
444,1036,717140,6212,717140
445,1038,717950,6212,717950
445,1038,718760,6212,718760
446,1040,719570,6212,719570
446,1040,720040,6212,720040
446,1040,720510,6212,720510
447,1042,721160,6212,721160
447,1042,721630,6212,721630
447,1042,722280,6212,722280
448,1044,722750,6212,722750
448,1044,722750,6212,722750
448,1044,723560,6212,723560
449,1046,724210,6212,724210
449,1046,724210,6212,724210
449,1046,724210,6212,724210
449,1046,724210,6212,724210
449,1046,724370,6212,724370
450,1048,725370,6212,725370
450,1048,725840,6212,725840
450,1048,726070,6212,726070
450,1048,726620,6212,726620
451,1050,727080,6212,727080
451,1050,727400,6212,727400
451,1050,728210,6212,728210
451,1050,728530,6212,728530
451,1050,729180,6212,729180
452,1052,730180,6212,730180
452,1052,731180,6212,731180
452,1052,731500,6212,731500
453,1054,732310,6212,732310
453,1054,733120,6212,733120
454,1056,734120,6212,734120
454,1056,734930,6212,734930
454,1056,735400,6212,735400
454,1056,735400,6212,735400
454,1056,735720,6212,735720
454,1056,735720,6212,735720
455,1058,736040,6212,736040
455,1058,736500,6212,736500
455,1058,736820,6212,736820
456,1060,737630,6212,737630
456,1060,738100,6212,738100
456,1060,738910,6212,738910
457,1062,739280,6212,739280
458,1064,739930,6212,739930
458,1064,740520,6212,740520
458,1064,741520,6212,741520
458,1064,742170,6212,742170
458,1064,742330,6212,742330
458,1064,742550,6212,742550
459,1066,743020,6212,743020
459,1066,743020,6212,743020
459,1066,744020,6212,744020
459,1066,744250,6212,744250
460,1068,744800,6212,744800
460,1068,745800,6212,745800
461,1070,746450,6212,746450
462,1072,747100,6212,747100
462,1072,747570,6212,747570
462,1072,748160,6212,748160
462,1072,748620,6212,748620
463,1074,749270,6212,749270
463,1074,750080,6212,750080
463,1074,750080,6212,750080
463,1074,750550,6212,750550
464,1076,751020,6212,751020
464,1076,751240,6212,751240
465,1084,751240,6212,751240
465,1084,751720,6212,751720
465,1084,752720,6212,752720
466,1086,753190,6212,753190
466,1086,754000,6212,754000
466,1086,754000,6212,754000
466,1086,754470,6212,754470
467,1088,755470,6212,755470
467,1088,755630,6212,755630
467,1088,755790,6212,755790
467,1088,756790,6212,756790
468,1090,757600,6212,757600
468,1090,758250,6212,758250
468,1090,758250,6212,758250
468,1090,758620,6212,758620
468,1090,758940,6212,758940
468,1090,758940,6212,758940
468,1090,759260,6212,759260
469,1092,759730,6212,759730
469,1092,760540,6212,760540
469,1092,761010,6212,761010
470,1094,761820,6212,761820
470,1094,762280,6212,762280
471,1096,762930,6212,762930
471,1096,763740,6212,763740
472,1098,764550,6212,764550
472,1098,765550,6212,765550
473,1100,766200,6212,766200
473,1100,767010,6212,767010
474,1102,768010,6212,768010
474,1102,768820,6212,768820
475,1104,769630,6212,769630
475,1104,770440,6212,770440
476,1106,771250,6212,771250
476,1106,772060,6212,772060
476,1106,772530,6212,772530
477,1108,773530,6212,773530
477,1108,773530,6212,773530
477,1108,774530,6212,774530
478,1110,775340,6212,775340
478,1110,776150,6212,776150
479,1112,776740,6212,776740
479,1112,777210,6212,777210
480,1114,778020,6212,778020
480,1114,778830,6212,778830
481,1116,779480,6212,779480
481,1116,780030,6212,780030
482,1118,780840,6212,780840
482,1118,781650,6212,781650
482,1118,781880,6212,781880
482,1118,782350,6212,782350
483,1120,782820,6212,782820
483,1120,783820,6212,783820
483,1120,783820,6212,783820
484,1124,783820,6212,783820
485,1126,784630,6212,784630
485,1126,784740,6212,784740
485,1126,785740,6212,785740
486,1128,786390,6212,786390
486,1128,786550,6212,786550
486,1128,786770,6212,786770
486,1128,787000,6212,787000
486,1128,787110,6212,787110
487,1130,788110,6212,788110
487,1130,788920,6212,788920
487,1130,789510,6212,789510
487,1130,789510,6212,789510
487,1130,789880,6212,789880
488,1132,790530,6212,790530
488,1132,791000,6212,791000
488,1132,791000,6212,791000
488,1132,791470,6212,791470
488,1132,791940,6212,791940
489,1134,792400,6212,792400
489,1134,792870,6212,792870
489,1134,793190,6212,793190
489,1134,793510,6212,793510
489,1134,793980,6212,793980
489,1134,793980,6212,793980
489,1134,794460,6212,794460
489,1134,794780,6212,794780
490,1136,795250,6212,795250
490,1136,796060,6212,796060
491,1138,796870,6212,796870
491,1138,797680,6212,797680
491,1138,798150,6212,798150
492,1140,798800,6212,798800
492,1140,799800,6212,799800
493,1142,800800,6212,800800
493,1142,801610,6212,801610
494,1144,802420,6212,802420
494,1144,803420,6212,803420
495,1146,804230,6212,804230
495,1146,804450,6212,804450
495,1146,804680,6212,804680
496,1148,805680,6212,805680
496,1148,806140,6212,806140
496,1148,806140,6212,806140
496,1148,807140,6212,807140
497,1150,807610,6212,807610
497,1150,808080,6212,808080
497,1150,808550,6212,808550
497,1150,809020,6212,809020
498,1152,809830,6212,809830
498,1152,810640,6212,810640
498,1152,810640,6212,810640
499,1154,811110,6212,811110
499,1154,811270,6212,811270
500,1158,811270,6212,811270
500,1158,812080,6212,812080
501,1160,812670,6212,812670
501,1160,812900,6212,812900
501,1160,813710,6212,813710
502,1162,814520,6212,814520
502,1162,814980,6212,814980
503,1170,814980,6212,814980
503,1170,814980,6212,814980
503,1170,815630,6212,815630
504,1172,816440,6212,816440
504,1172,816900,6212,816900
504,1172,816900,6212,816900
505,1174,817710,6212,817710
505,1174,818520,6212,818520
506,1176,819330,6212,819330
506,1176,819980,6212,819980
506,1176,820450,6212,820450
506,1176,820500,6212,820500
507,1178,821050,6212,821050
507,1178,821510,6212,821510
508,1180,822320,6212,822320
508,1180,822790,6212,822790
508,1180,823600,6212,823600
509,1182,824070,6212,824070
509,1182,824440,6212,824440
509,1182,824910,6212,824910
509,1182,825380,6212,825380
509,1182,825610,6212,825610
509,1182,825980,6212,825980
509,1182,825980,6212,825980
509,1182,825980,6212,825980
509,1182,826300,6212,826300
510,1184,827110,6212,827110
510,1184,827580,6212,827580
510,1184,828050,6212,828050
511,1186,828860,6212,828860
511,1186,828860,6212,828860
511,1186,829340,6212,829340
512,1188,830340,6212,830340
512,1188,831150,6212,831150
512,1188,831620,6212,831620
512,1188,831620,6212,831620
513,1190,831990,6212,831990
513,1190,832460,6212,832460
513,1190,832460,6212,832460
513,1190,832930,6212,832930
514,1192,833740,6212,833740
514,1192,834390,6212,834390
515,1194,835200,6212,835200
515,1194,835850,6212,835850
516,1196,836500,6212,836500
516,1196,836820,6212,836820
516,1196,836820,6212,836820
516,1196,837280,6212,837280
516,1196,837600,6212,837600
516,1196,837920,6212,837920
516,1196,838730,6212,838730
517,1198,839200,6212,839200
517,1198,840010,6212,840010
517,1198,840480,6212,840480
518,1200,841290,6212,841290
519,1208,841290,6212,841290
519,1208,842100,6212,842100
520,1210,842910,6212,842910
520,1210,843720,6212,843720
521,1212,844180,6212,844180
521,1212,844180,6212,844180
521,1212,844650,6212,844650
521,1212,845120,6212,845120
521,1212,845590,6212,845590
522,1214,846050,6212,846050
522,1214,846860,6212,846860
523,1216,847670,6212,847670
523,1216,848140,6212,848140
524,1218,848950,6212,848950
524,1218,849600,6212,849600
524,1218,850060,6212,850060
525,1220,851060,6212,851060
525,1220,851060,6212,851060
525,1220,851870,6212,851870
526,1222,852870,6212,852870
527,1230,852870,6212,852870
527,1230,853190,6212,853190
527,1230,853660,6212,853660
527,1230,853980,6212,853980
528,1232,854450,6212,854450
528,1232,855100,6212,855100
529,1234,855910,6212,855910
529,1234,856720,6212,856720
529,1234,857180,6212,857180
530,1236,857990,6212,857990
530,1236,858460,6212,858460
531,1238,859270,6212,859270
531,1238,860080,6212,860080
531,1238,860550,6212,860550
532,1240,861550,6212,861550
532,1240,862360,6212,862360
533,1242,862830,6212,862830
533,1242,863060,6212,863060
533,1242,863870,6212,863870
534,1244,864460,6212,864460
534,1244,864930,6212,864930
534,1244,865740,6212,865740
535,1246,866200,6212,866200
535,1246,867010,6212,867010
536,1248,867480,6212,867480
536,1248,867940,6212,867940
536,1248,868100,6212,868100
536,1248,868320,6212,868320
536,1248,869130,6212,869130
536,1248,869600,6212,869600
537,1250,870600,6212,870600
537,1250,871410,6212,871410
538,1252,872060,6212,872060
538,1252,872870,6212,872870
539,1254,873870,6212,873870
539,1254,874680,6212,874680
539,1254,875000,6212,875000
540,1256,875320,6212,875320
540,1256,875320,6212,875320
540,1256,875790,6212,875790
540,1256,875790,6212,875790
540,1256,875790,6212,875790
540,1256,876600,6212,876600
541,1264,876600,6212,876600
542,1266,877600,6212,877600
542,1266,878410,6212,878410
543,1268,879220,6212,879220
543,1268,880030,6212,880030
544,1270,880840,6212,880840
544,1270,881650,6212,881650
545,1272,882460,6212,882460
545,1272,882810,6212,882810
545,1272,882810,6212,882810
545,1272,883360,6212,883360
546,1274,883680,6212,883680
546,1274,884000,6212,884000
547,1276,884650,6212,884650
547,1276,885460,6212,885460
547,1276,885460,6212,885460
548,1278,885680,6212,885680
548,1278,886000,6212,886000
548,1278,886370,6212,886370
549,1286,894370,6212,894370
549,1286,895180,6212,895180
549,1286,896180,6212,896180
550,1294,896180,6212,896180
551,1296,896640,6212,896640
551,1296,896960,6212,896960
551,1296,897550,6212,897550
552,1298,898360,6212,898360
552,1298,899170,6212,899170
552,1298,899170,6212,899170
553,1300,899980,6212,899980
553,1300,900630,6212,900630
554,1302,901440,6212,901440
554,1302,901440,6212,901440
554,1302,902090,6212,902090
