ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1213,6212,5091570,6212,7007100
1213,6212,5091570,6212,7007570
1213,6212,5091570,6212,7008380
1213,6212,5091570,6212,7008930
1213,6212,5091570,6212,7009250
1213,6212,5091570,6212,7009730
1213,6212,5091570,6212,7010050
1213,6212,5091570,6212,7010860
1213,6212,5091570,6212,7011510
1213,6212,5091570,6212,7012320
1213,6212,5091570,6212,7012790
1213,6212,5091570,6212,7013600
1213,6212,5091570,6212,7013920
1213,6212,5091570,6212,7014380
1213,6212,5091570,6212,7015190
1213,6212,5091570,6212,7016000
1213,6212,5091570,6212,7016650
1213,6212,5091570,6212,7017120
1213,6212,5091570,6212,7017590
1213,6212,5091570,6212,7018140
1213,6212,5091570,6212,7018950
1213,6212,5091570,6212,7019420
1213,6212,5091570,6212,7020230
1213,6212,5091570,6212,7021040
1213,6212,5091570,6212,7021510
1213,6212,5091570,6212,7021970
1213,6212,5091570,6212,7021970
1213,6212,5091570,6212,7022440
1213,6212,5091570,6212,7022910
1213,6212,5091570,6212,7023230
1213,6212,5091570,6212,7023700
1213,6212,5091570,6212,7024170
1213,6212,5091570,6212,7024170
1213,6212,5091570,6212,7024170
1213,6212,5091570,6212,7024540
1213,6212,5091570,6212,7025350
1213,6212,5091570,6212,7025900
1213,6212,5091570,6212,7025900
1213,6212,5091570,6212,7026710
1213,6212,5091570,6212,7026710
1213,6212,5091570,6212,7027360
1213,6212,5091570,6212,7027710
1213,6212,5091570,6212,7028030
1213,6212,5091570,6212,7028260
1213,6212,5091570,6212,7029070
1213,6212,5091570,6212,7029300
1213,6212,5091890,6212,7029620
1213,6212,5091890,6212,7030090
1213,6212,5091890,6212,7030900
1213,6212,5091890,6212,7030900
1213,6212,5091890,6212,7031710
1213,6212,5091890,6212,7032520
1213,6212,5091890,6212,7032520
1213,6212,5091890,6212,7032870
1213,6212,5091890,6212,7033680
1213,6212,5091890,6212,7034000
1213,6212,5091890,6212,7034460
1213,6212,5091890,6212,7035270
1213,6212,5091890,6212,7036080
1213,6212,5091890,6212,7036310
1213,6212,5091890,6212,7036630
1213,6212,5091890,6212,7036950
1213,6212,5091890,6212,7037760
1213,6212,5091890,6212,7038570
1213,6212,5091890,6212,7039380
1213,6212,5091890,6212,7039850
1213,6212,5091890,6212,7040220
1213,6212,5091890,6212,7041030
1213,6212,5091890,6212,7041490
1213,6212,5091890,6212,7041960
1213,6212,5091890,6212,7041960
1213,6212,5091890,6212,7042770
1213,6212,5091890,6212,7043230
1213,6212,5092050,6212,7043390
1213,6212,5092050,6212,7043870
1213,6212,5092050,6212,7044190
1213,6212,5092050,6212,7045000
1213,6212,5092050,6212,7045000
1213,6212,5092050,6212,7045810
1213,6212,5092050,6212,7046620
1213,6212,5092050,6212,7046940
1213,6212,5092050,6212,7047410
1213,6212,5092050,6212,7047880
1213,6212,5092050,6212,7048690
1213,6212,5092050,6212,7049160
1213,6212,5092050,6212,7049160
1213,6212,5092050,6212,7049480
1213,6212,5092050,6212,7049480
1213,6212,5092050,6212,7049480
1213,6212,5092050,6212,7050290
1213,6212,5092050,6212,7050290
1213,6212,5092050,6212,7051100
1213,6212,5092050,6212,7051570
1213,6212,5092050,6212,7051890
1213,6212,5092050,6212,7052210
1213,6212,5092050,6212,7053020
1213,6212,5092050,6212,7053340
1213,6212,5092050,6212,7053810
1213,6212,5092050,6212,7054620
1213,6212,5092050,6212,7054940
1213,6212,5092050,6212,7055750
1213,6212,5092050,6212,7055750
1213,6212,5092050,6212,7056560
1213,6212,5092050,6212,7057030
1213,6212,5092050,6212,7057840
1213,6212,5092050,6212,7057840
1213,6212,5092050,6212,7058650
1213,6212,5092050,6212,7059120
1213,6212,5092160,6212,7059230
1213,6212,5092160,6212,7059550
1213,6212,5092160,6212,7060020
1213,6212,5092160,6212,7060480
1213,6212,5092160,6212,7061070
1213,6212,5092160,6212,7061070
1213,6212,5092160,6212,7061880
1213,6212,5092160,6212,7062690
1213,6212,5092160,6212,7062690
1213,6212,5092160,6212,7063340
1213,6212,5092160,6212,7063890
1213,6212,5092160,6212,7063890
1213,6212,5092160,6212,7064360
1213,6212,5092160,6212,7064360
1213,6212,5092160,6212,7065170
1213,6212,5092160,6212,7065170
1213,6212,5092160,6212,7065170
1213,6212,5092160,6212,7065980
1213,6212,5092160,6212,7066790
1213,6212,5092160,6212,7067600
1213,6212,5092160,6212,7068410
1213,6212,5092160,6212,7068880
1213,6212,5092160,6212,7069350
1213,6212,5092160,6212,7070160
1213,6212,5092160,6212,7070390
1213,6212,5092160,6212,7071200
1213,6212,5092160,6212,7071520
1213,6212,5092160,6212,7071520
1213,6212,5092160,6212,7072330
1213,6212,5092160,6212,7072800
1213,6212,5092160,6212,7072800
1213,6212,5092160,6212,7073610
1213,6212,5092160,6212,7074420
1213,6212,5092160,6212,7075070
1213,6212,5092160,6212,7075540
1213,6212,5092160,6212,7076000
1213,6212,5092160,6212,7076470
1213,6212,5092160,6212,7076940
1213,6212,5092160,6212,7076940
1213,6212,5092160,6212,7077750
1213,6212,5092160,6212,7078400
1213,6212,5092160,6212,7079210
1213,6212,5092160,6212,7080020
1213,6212,5092160,6212,7080830
1213,6212,5092160,6212,7081480
1213,6212,5092160,6212,7081950
1213,6212,5092160,6212,7082760
1213,6212,5092160,6212,7083570
1213,6212,5092160,6212,7084380
1213,6212,5092160,6212,7084380
1213,6212,5092160,6212,7085190
1213,6212,5092160,6212,7086000
1213,6212,5092160,6212,7086470
1213,6212,5092160,6212,7086790
1213,6212,5092160,6212,7087260
1213,6212,5092160,6212,7087910
1213,6212,5092160,6212,7088720
1213,6212,5092160,6212,7088720
1213,6212,5092160,6212,7089190
1213,6212,5092160,6212,7090000
1213,6212,5092160,6212,7090810
1213,6212,5092160,6212,7091620
1213,6212,5092160,6212,7091940
1213,6212,5092160,6212,7091940
1213,6212,5092160,6212,7092170
1213,6212,5092160,6212,7092170
1213,6212,5092160,6212,7092980
1213,6212,5092160,6212,7093630
1213,6212,5092160,6212,7094100
1213,6212,5092160,6212,7094750
1213,6212,5092160,6212,7094750
1213,6212,5092160,6212,7095560
1213,6212,5092160,6212,7096370
1213,6212,5092160,6212,7096840
1213,6212,5092160,6212,7097650
1213,6212,5092160,6212,7098240
1213,6212,5092160,6212,7098710
1213,6212,5092160,6212,7099030
1213,6212,5092160,6212,7099840
1213,6212,5092160,6212,7100650
1213,6212,5092160,6212,7100650
1213,6212,5092160,6212,7100880
1213,6212,5092160,6212,7100880
1213,6212,5092160,6212,7101690
1213,6212,5092160,6212,7102160
1213,6212,5092160,6212,7102970
1213,6212,5092160,6212,7102970
1213,6212,5092160,6212,7103620
1213,6212,5092160,6212,7104080
1213,6212,5092160,6212,7104890
1213,6212,5092160,6212,7104890
1213,6212,5092160,6212,7105540
1213,6212,5092320,6212,7105700
1213,6212,5092320,6212,7106170
1213,6212,5092320,6212,7106390
1213,6212,5092320,6212,7106390
1213,6212,5092320,6212,7107200
1213,6212,5092320,6212,7108010
1213,6212,5092320,6212,7108820
1213,6212,5092320,6212,7108820
1213,6212,5092320,6212,7109630
1213,6212,5092320,6212,7110440
1213,6212,5092320,6212,7111250
1213,6212,5092320,6212,7112060
1213,6212,5092320,6212,7112530
1213,6212,5092320,6212,7112530
1213,6212,5092320,6212,7113000
1213,6212,5092320,6212,7113810
1213,6212,5092320,6212,7114620
1213,6212,5092320,6212,7114840
1213,6212,5092320,6212,7115300
1213,6212,5092320,6212,7115620
1213,6212,5092320,6212,7116270
1213,6212,5092320,6212,7116590
1213,6212,5092320,6212,7117240
1213,6212,5092320,6212,7117460
1213,6212,5092320,6212,7117460
1213,6212,5092320,6212,7118270
1213,6212,5092320,6212,7118590
1213,6212,5092320,6212,7118820
1213,6212,5092320,6212,7119630
1213,6212,5092320,6212,7120110
1213,6212,5092320,6212,7120110
1213,6212,5092320,6212,7120580
1213,6212,5092320,6212,7121390
1213,6212,5092320,6212,7122200
1213,6212,5092320,6212,7122200
1213,6212,5092320,6212,7122670
1213,6212,5092320,6212,7123480
1213,6212,5092320,6212,7124130
1213,6212,5092320,6212,7124940
1213,6212,5092320,6212,7125750
1213,6212,5092320,6212,7126560
1213,6212,5092320,6212,7126880
1213,6212,5092320,6212,7127350
1213,6212,5092320,6212,7127350
1213,6212,5092320,6212,7128000
1213,6212,5092320,6212,7128470
1213,6212,5092320,6212,7128940
1213,6212,5092320,6212,7129260
1213,6212,5092320,6212,7129850
1213,6212,5092320,6212,7130400
1213,6212,5092320,6212,7130620
1213,6212,5092320,6212,7130840
1213,6212,5092320,6212,7131650
1213,6212,5092320,6212,7132120
1213,6212,5092320,6212,7132590
1213,6212,5092320,6212,7132590
1213,6212,5092320,6212,7133060
1213,6212,5092320,6212,7133530
1213,6212,5092320,6212,7133530
1213,6212,5092320,6212,7133850
1213,6212,5092320,6212,7134660
1213,6212,5092320,6212,7135130
1213,6212,5092320,6212,7135940
1213,6212,5092320,6212,7136410
1213,6212,5092320,6212,7136630
1213,6212,5092320,6212,7137220
1213,6212,5092320,6212,7138030
1213,6212,5092320,6212,7138840
1213,6212,5092320,6212,7139650
1213,6212,5092320,6212,7139880
1213,6212,5092320,6212,7140350
1213,6212,5092320,6212,7140820
1213,6212,5092320,6212,7140820
1213,6212,5092320,6212,7141470
1213,6212,5092320,6212,7142280
1213,6212,5092320,6212,7142280
1213,6212,5092640,6212,7142600
1213,6212,5092640,6212,7143070
1213,6212,5092640,6212,7143880
1213,6212,5092640,6212,7144100
1213,6212,5092640,6212,7144910
1213,6212,5092640,6212,7144910
1213,6212,5092640,6212,7145720
1213,6212,5092640,6212,7146370
1213,6212,5092640,6212,7147020
1213,6212,5092640,6212,7147490
1213,6212,5092640,6212,7147490
1213,6212,5092640,6212,7147810
1213,6212,5092640,6212,7148280
1213,6212,5092640,6212,7149090
1213,6212,5092640,6212,7149410
1213,6212,5092640,6212,7149410
1213,6212,5092640,6212,7150220
1213,6212,5092640,6212,7150220
1213,6212,5092640,6212,7150220
1213,6212,5092640,6212,7150680
1213,6212,5092640,6212,7151150
1213,6212,5092640,6212,7151960
1213,6212,5092640,6212,7152770
1213,6212,5092640,6212,7153240
1213,6212,5092640,6212,7154050
1213,6212,5092800,6212,7154210
1213,6212,5092800,6212,7154860
1213,6212,5092800,6212,7155080
1213,6212,5092800,6212,7155080
1213,6212,5092800,6212,7155310
1213,6212,5092800,6212,7155770
1213,6212,5092800,6212,7156580
1213,6212,5092800,6212,7156900
1213,6212,5092800,6212,7157370
1213,6212,5092800,6212,7157840
1213,6212,5092800,6212,7158650
1213,6212,5092800,6212,7159460
1213,6212,5092800,6212,7160270
1213,6212,5092800,6212,7160270
1213,6212,5092800,6212,7161080
1213,6212,5092800,6212,7161550
1213,6212,5092800,6212,7162360
1213,6212,5092800,6212,7163170
1213,6212,5092800,6212,7163170
1213,6212,5092800,6212,7163400
1213,6212,5092800,6212,7163870
1213,6212,5092800,6212,7164340
1213,6212,5092800,6212,7164340
1213,6212,5092800,6212,7165150
1213,6212,5092800,6212,7165620
1213,6212,5092800,6212,7165620
1213,6212,5092800,6212,7166090
1213,6212,5092800,6212,7166900
1213,6212,5092910,6212,7167010
1213,6212,5092910,6212,7167470
1213,6212,5092910,6212,7167930
1213,6212,5092910,6212,7168480
1213,6212,5092910,6212,7169130
1213,6212,5092910,6212,7169940
1213,6212,5092910,6212,7170750
1213,6212,5092910,6212,7170750
1213,6212,5092910,6212,7171560
1213,6212,5092910,6212,7172370
1213,6212,5092910,6212,7172840
1213,6212,5092910,6212,7173650
1213,6212,5092910,6212,7174120
1213,6212,5092910,6212,7174930
1213,6212,5092910,6212,7175400
1213,6212,5092910,6212,7175990
1213,6212,5092910,6212,7176450
1213,6212,5092910,6212,7177260
1213,6212,5092910,6212,7178070
1213,6212,5092910,6212,7178880
1213,6212,5092910,6212,7179350
1213,6212,5092910,6212,7180160
1213,6212,5092910,6212,7180630
1213,6212,5093070,6212,7180790
1213,6212,5093070,6212,7181600
1213,6212,5093070,6212,7182410
1213,6212,5093070,6212,7182630
1213,6212,5093180,6212,7182740
1213,6212,5093180,6212,7183550
1213,6212,5093180,6212,7184020
1213,6212,5093180,6212,7184830
1213,6212,5093180,6212,7185640
1213,6212,5093180,6212,7185640
1213,6212,5093180,6212,7186450
1213,6212,5093180,6212,7186680
1213,6212,5093180,6212,7187150
1213,6212,5093180,6212,7187470
1213,6212,5093180,6212,7187790
1213,6212,5093180,6212,7188260
1213,6212,5093180,6212,7188260
1213,6212,5093180,6212,7188260
1213,6212,5093180,6212,7189070
1213,6212,5093180,6212,7189290
1213,6212,5093180,6212,7189760
1213,6212,5093180,6212,7190570
1213,6212,5093180,6212,7191380
1213,6212,5093180,6212,7191840
1213,6212,5093180,6212,7192210
1213,6212,5093180,6212,7192210
1213,6212,5093180,6212,7192440
1213,6212,5093180,6212,7192670
1213,6212,5093180,6212,7193480
1213,6212,5093180,6212,7193710
1213,6212,5093180,6212,7194170
1213,6212,5093180,6212,7194640
1213,6212,5093180,6212,7194870
1213,6212,5093180,6212,7195340
1213,6212,5093180,6212,7196150
1213,6212,5093180,6212,7196960
1213,6212,5093180,6212,7196960
1213,6212,5093180,6212,7197770
1213,6212,5093180,6212,7198580
1213,6212,5093180,6212,7199230
1213,6212,5093180,6212,7199230
1213,6212,5093180,6212,7199550
1213,6212,5093180,6212,7200360
1213,6212,5093180,6212,7201170
1213,6212,5093180,6212,7201490
1213,6212,5093180,6212,7201490
1213,6212,5093180,6212,7201960
1213,6212,5093180,6212,7202770
1213,6212,5093180,6212,7203250
1213,6212,5093180,6212,7203720
1213,6212,5093180,6212,7204190
1213,6212,5093500,6212,7204510
1213,6212,5093500,6212,7205160
1213,6212,5093500,6212,7205630
1213,6212,5093500,6212,7206440
1213,6212,5093500,6212,7206910
1213,6212,5093500,6212,7207720
1213,6212,5093610,6212,7207830
1213,6212,5093610,6212,7208640
1213,6212,5093610,6212,7208860
1213,6212,5093610,6212,7209410
1213,6212,5093610,6212,7210220
1213,6212,5093610,6212,7210680
1213,6212,5093610,6212,7211490
1213,6212,5093610,6212,7211490
1213,6212,5093610,6212,7211810
1213,6212,5093610,6212,7212040
1213,6212,5093770,6212,7212200
1213,6212,5093770,6212,7213010
1213,6212,5093770,6212,7213820
1213,6212,5093770,6212,7213820
1213,6212,5093770,6212,7213820
1213,6212,5093770,6212,7214050
1213,6212,5093770,6212,7214050
1213,6212,5093770,6212,7214050
1213,6212,5093770,6212,7214860
1213,6212,5093770,6212,7215330
1213,6212,5093770,6212,7215810
1213,6212,5093770,6212,7216130
1213,6212,5093770,6212,7216600
1213,6212,5093770,6212,7216820
1213,6212,5093770,6212,7217290
1213,6212,5093770,6212,7217750
1213,6212,5093770,6212,7218560
1213,6212,5093770,6212,7219370
1213,6212,5093770,6212,7219840
1213,6212,5093770,6212,7220430
1213,6212,5093770,6212,7221240
1213,6212,5093770,6212,7222050
1213,6212,5093770,6212,7222860
1213,6212,5093770,6212,7223670
1213,6212,5093770,6212,7223900
1213,6212,5093770,6212,7223900
1213,6212,5093770,6212,7224710
1213,6212,5093770,6212,7225180
1213,6212,5093770,6212,7225500
1213,6212,5093770,6212,7225500
1213,6212,5093770,6212,7226310
1213,6212,5093770,6212,7227120
1213,6212,5093770,6212,7227350
1213,6212,5093770,6212,7227350
1213,6212,5093770,6212,7227670
1213,6212,5093770,6212,7228140
1213,6212,5093770,6212,7228610
1213,6212,5093770,6212,7228930
1213,6212,5093770,6212,7229740
1213,6212,5093770,6212,7230550
1213,6212,5093930,6212,7230710
1213,6212,5093930,6212,7230930
1213,6212,5093930,6212,7231740
1213,6212,5093930,6212,7232550
1213,6212,5093930,6212,7232780
1213,6212,5093930,6212,7233590
1213,6212,5093930,6212,7234400
1213,6212,5093930,6212,7234870
1213,6212,5093930,6212,7235340
1213,6212,5093930,6212,7235780
1213,6212,5093930,6212,7236590
1213,6212,5093930,6212,7236910
1213,6212,5093930,6212,7237720
1213,6212,5093930,6212,7238530
1213,6212,5093930,6212,7239000
1213,6212,5093930,6212,7239000
1213,6212,5093930,6212,7239320
1213,6212,5093930,6212,7239970
1213,6212,5093930,6212,7240780
1213,6212,5093930,6212,7241590
1213,6212,5093930,6212,7242400
1213,6212,5093930,6212,7243210
1213,6212,5093930,6212,7244020
1213,6212,5093930,6212,7244250
1213,6212,5093930,6212,7245060
1213,6212,5093930,6212,7245870
1213,6212,5093930,6212,7245870
1213,6212,5093930,6212,7246420
1213,6212,5093930,6212,7246890
1213,6212,5093930,6212,7247540
1213,6212,5093930,6212,7248350
1213,6212,5093930,6212,7249160
1213,6212,5093930,6212,7249970
1213,6212,5093930,6212,7250560
1213,6212,5093930,6212,7250560
1213,6212,5093930,6212,7251030
1213,6212,5093930,6212,7251840
1213,6212,5093930,6212,7252490
1213,6212,5093930,6212,7253140
1213,6212,5093930,6212,7253140
1213,6212,5093930,6212,7253950
1213,6212,5093930,6212,7254420
1213,6212,5093930,6212,7255230
1213,6212,5093930,6212,7256040
1213,6212,5093930,6212,7256510
1213,6212,5093930,6212,7257160
1213,6212,5093930,6212,7257630
1213,6212,5093930,6212,7258100
1213,6212,5093930,6212,7258750
1213,6212,5093930,6212,7259210
1213,6212,5093930,6212,7259860
1213,6212,5093930,6212,7260330
1213,6212,5093930,6212,7261140
1213,6212,5093930,6212,7261600
1213,6212,5093930,6212,7262060
1213,6212,5093930,6212,7262870
1213,6212,5093930,6212,7263520
1213,6212,5093930,6212,7264330
1213,6212,5093930,6212,7265140
1213,6212,5093930,6212,7265370
1213,6212,5093930,6212,7266020
1213,6212,5093930,6212,7266830
1213,6212,5093930,6212,7267150
1213,6212,5093930,6212,7267520
1213,6212,5093930,6212,7267840
1213,6212,5093930,6212,7268650
1213,6212,5093930,6212,7269460
1213,6212,5093930,6212,7269930
1213,6212,5093930,6212,7270250
1213,6212,5093930,6212,7270570
1213,6212,5093930,6212,7271040
1213,6212,5093930,6212,7271040
1213,6212,5093930,6212,7271850
1213,6212,5093930,6212,7271850
1213,6212,5093930,6212,7271850
1213,6212,5093930,6212,7272320
1213,6212,5093930,6212,7272790
1213,6212,5093930,6212,7273260
1213,6212,5093930,6212,7273720
1213,6212,5093930,6212,7274190
1213,6212,5093930,6212,7275000
1213,6212,5093930,6212,7275470
1213,6212,5093930,6212,7276120
1213,6212,5093930,6212,7276590
1213,6212,5093930,6212,7277400
1213,6212,5093930,6212,7277950
1213,6212,5093930,6212,7278420
1213,6212,5094040,6212,7278530
1213,6212,5094040,6212,7279340
1213,6212,5094040,6212,7280150
1213,6212,5094040,6212,7280620
1213,6212,5094040,6212,7281430
1213,6212,5094040,6212,7281430
1213,6212,5094040,6212,7281430
1213,6212,5094200,6212,7281590
1213,6212,5094200,6212,7282400
1213,6212,5094200,6212,7282860
1213,6212,5094310,6212,7282970
1213,6212,5094310,6212,7283780
1213,6212,5094310,6212,7284590
1213,6212,5094310,6212,7285240
1213,6212,5094310,6212,7285890
1213,6212,5094310,6212,7286360
1213,6212,5094310,6212,7286830
1213,6212,5094310,6212,7287640
1213,6212,5094310,6212,7288450
1213,6212,5094310,6212,7289260
1213,6212,5094310,6212,7289730
1213,6212,5094310,6212,7290050
1213,6212,5094310,6212,7290370
1213,6212,5094310,6212,7290740
1213,6212,5094310,6212,7290960
1213,6212,5094310,6212,7291280
1213,6212,5094310,6212,7292090
1213,6212,5094310,6212,7292560
1213,6212,5094310,6212,7293370
1213,6212,5094310,6212,7293370
1213,6212,5094310,6212,7293370
1213,6212,5094310,6212,7294180
1213,6212,5094310,6212,7294410
1213,6212,5094310,6212,7294880
1213,6212,5094310,6212,7295350
1213,6212,5094310,6212,7295580
1213,6212,5094310,6212,7295580
1213,6212,5094310,6212,7296050
1213,6212,5094310,6212,7296370
1213,6212,5094310,6212,7296840
1213,6212,5094310,6212,7297490
1213,6212,5094310,6212,7298300
1213,6212,5094310,6212,7298950
1213,6212,5094310,6212,7299410
1213,6212,5094310,6212,7299880
1213,6212,5094310,6212,7300690
1213,6212,5094310,6212,7301500
1213,6212,5094310,6212,7301970
1213,6212,5094310,6212,7302290
1213,6212,5094310,6212,7302290
1213,6212,5094310,6212,7302290
1213,6212,5094310,6212,7303100
1213,6212,5094310,6212,7303910
1213,6212,5094310,6212,7304720
1213,6212,5094310,6212,7305530
1213,6212,5094310,6212,7306000
1213,6212,5094470,6212,7306160
1213,6212,5094470,6212,7306630
1213,6212,5094470,6212,7306950
1213,6212,5094470,6212,7307600
1213,6212,5094470,6212,7308410
1213,6212,5094470,6212,7308730
1213,6212,5094470,6212,7309050
1213,6212,5094470,6212,7309860
1213,6212,5094470,6212,7310180
1213,6212,5094470,6212,7310990
1213,6212,5094790,6212,7311310
1213,6212,5094790,6212,7312120
1213,6212,5094790,6212,7312930
1213,6212,5094790,6212,7313520
1213,6212,5094790,6212,7313840
1213,6212,5094790,6212,7314650
1213,6212,5094790,6212,7314970
1213,6212,5094790,6212,7314970
1213,6212,5094790,6212,7315780
1213,6212,5094790,6212,7316250
1213,6212,5094790,6212,7316720
1213,6212,5094790,6212,7317370
1213,6212,5094790,6212,7318180
1213,6212,5094790,6212,7318410
1213,6212,5094790,6212,7318880
1213,6212,5094790,6212,7318880
1213,6212,5094790,6212,7319350
1213,6212,5094790,6212,7319350
1213,6212,5094790,6212,7319820
1213,6212,5094790,6212,7320290
1213,6212,5094790,6212,7321100
1213,6212,5094790,6212,7321910
1213,6212,5094790,6212,7322560
1213,6212,5094790,6212,7323370
1213,6212,5094790,6212,7324020
1213,6212,5094790,6212,7324020
1213,6212,5094790,6212,7324830
1213,6212,5094790,6212,7324830
1213,6212,5094790,6212,7324830
1213,6212,5094790,6212,7325480
1213,6212,5094790,6212,7325800
1213,6212,5094790,6212,7326610
1213,6212,5094790,6212,7326610
1213,6212,5094790,6212,7327420
1213,6212,5094790,6212,7327890
1213,6212,5094790,6212,7328700
1213,6212,5094790,6212,7329510
1213,6212,5094790,6212,7329980
1213,6212,5094790,6212,7330790
1213,6212,5094790,6212,7331440
1213,6212,5094790,6212,7331670
1213,6212,5094790,6212,7331990
