ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1213,6212,5917030,6212,6821700
1213,6212,5917030,6212,6822510
1213,6212,5917030,6212,6823510
1213,6212,5917030,6212,6823510
1213,6212,5917030,6212,6824510
1213,6212,5917030,6212,6824880
1213,6212,5917030,6212,6825350
1213,6212,5917030,6212,6826160
1213,6212,5917030,6212,6826970
1213,6212,5917030,6212,6827440
1213,6212,5917030,6212,6828440
1213,6212,5917030,6212,6829440
1213,6212,5917030,6212,6830440
1213,6212,5917030,6212,6830910
1213,6212,5917030,6212,6831910
1213,6212,5917030,6212,6832230
1213,6212,5917030,6212,6833040
1213,6212,5917030,6212,6833850
1213,6212,5917030,6212,6834500
1213,6212,5917030,6212,6835500
1213,6212,5917030,6212,6835970
1213,6212,5917030,6212,6836620
1213,6212,5917030,6212,6836620
1213,6212,5917030,6212,6836620
1213,6212,5917030,6212,6837620
1213,6212,5917030,6212,6838620
1213,6212,5917030,6212,6839620
1213,6212,5917030,6212,6840620
1213,6212,5917030,6212,6841080
1213,6212,5917030,6212,6841450
1213,6212,5917030,6212,6842450
1213,6212,5917030,6212,6843450
1213,6212,5917030,6212,6843450
1213,6212,5917030,6212,6844450
1213,6212,5917030,6212,6845450
1213,6212,5917030,6212,6846260
1213,6212,5917030,6212,6850260
1213,6212,5917030,6212,6851260
1213,6212,5917030,6212,6851260
1213,6212,5917190,6212,6851420
1213,6212,5917190,6212,6851890
1213,6212,5917190,6212,6852700
1213,6212,5917190,6212,6853700
1213,6212,5917190,6212,6854700
1213,6212,5917190,6212,6855020
1213,6212,5917190,6212,6856020
1213,6212,5917190,6212,6856490
1213,6212,5917190,6212,6856720
1213,6212,5917190,6212,6857190
1213,6212,5917190,6212,6858190
1213,6212,5917190,6212,6858510
1213,6212,5917190,6212,6859510
1213,6212,5917190,6212,6859830
1213,6212,5917190,6212,6860150
1213,6212,5917190,6212,6861150
1213,6212,5917190,6212,6861380
1213,6212,5917190,6212,6862380
1213,6212,5917190,6212,6863190
1213,6212,5917190,6212,6864190
1213,6212,5917190,6212,6864650
1213,6212,5917190,6212,6864880
1213,6212,5917190,6212,6865350
1213,6212,5917190,6212,6866350
1213,6212,5917190,6212,6867350
1213,6212,5917350,6212,6867510
1213,6212,5917350,6212,6867980
1213,6212,5917350,6212,6868980
1213,6212,5917350,6212,6869980
1213,6212,5917350,6212,6870450
1213,6212,5917350,6212,6871450
1213,6212,5917350,6212,6872450
1213,6212,5917350,6212,6873450
1213,6212,5917350,6212,6874450
1213,6212,5917350,6212,6875450
1213,6212,5917350,6212,6875680
1213,6212,5917350,6212,6876330
1213,6212,5917350,6212,6877330
1213,6212,5917350,6212,6878330
1213,6212,5917350,6212,6879330
1213,6212,5917350,6212,6880140
1213,6212,5917350,6212,6880460
1213,6212,5917350,6212,6881460
1213,6212,5917350,6212,6882460
1213,6212,5917350,6212,6883460
1213,6212,5917350,6212,6884270
1213,6212,5917350,6212,6884740
1213,6212,5917350,6212,6885740
1213,6212,5917350,6212,6886550
1213,6212,5917350,6212,6886550
1213,6212,5917350,6212,6887550
1213,6212,5917350,6212,6888550
1213,6212,5917350,6212,6889550
1213,6212,5917350,6212,6889550
1213,6212,5917350,6212,6889550
1213,6212,5917350,6212,6890360
1213,6212,5917350,6212,6891360
1213,6212,5917350,6212,6892360
1213,6212,5917350,6212,6892590
1213,6212,5917350,6212,6893590
1213,6212,5917350,6212,6894400
1213,6212,5917350,6212,6895400
1213,6212,5917350,6212,6896400
1213,6212,5917350,6212,6897210
1213,6212,5917350,6212,6898210
1213,6212,5917350,6212,6899210
1213,6212,5917350,6212,6900210
1213,6212,5917350,6212,6900530
1213,6212,5917350,6212,6901340
1213,6212,5917350,6212,6902150
1213,6212,5917350,6212,6903150
1213,6212,5917350,6212,6903960
1213,6212,5917350,6212,6904430
1213,6212,5917350,6212,6905430
1213,6212,5917350,6212,6906430
1213,6212,5917350,6212,6906890
1213,6212,5917350,6212,6907890
1213,6212,5917350,6212,6908890
1213,6212,5917350,6212,6909890
1213,6212,5917350,6212,6910890
1213,6212,5917350,6212,6911700
1213,6212,5917350,6212,6911700
1213,6212,5917350,6212,6912700
1213,6212,5917350,6212,6912700
1213,6212,5917350,6212,6913700
1213,6212,5917350,6212,6914700
1213,6212,5917350,6212,6914700
1213,6212,5917350,6212,6915700
1213,6212,5917350,6212,6916700
1213,6212,5917350,6212,6917700
1213,6212,5917350,6212,6918700
1213,6212,5917350,6212,6919700
1213,6212,5917350,6212,6920700
1213,6212,5917350,6212,6921700
1213,6212,5917350,6212,6922700
1213,6212,5917350,6212,6923700
1213,6212,5917350,6212,6924700
1213,6212,5917350,6212,6925700
1213,6212,5917350,6212,6925930
1213,6212,5917350,6212,6926930
1213,6212,5917350,6212,6926930
1213,6212,5917350,6212,6927930
1213,6212,5917350,6212,6928480
1213,6212,5917350,6212,6928940
1213,6212,5917350,6212,6929940
1213,6212,5917350,6212,6929940
1213,6212,5917350,6212,6930940
1213,6212,5917350,6212,6931400
1213,6212,5917350,6212,6931400
1213,6212,5917350,6212,6931720
1213,6212,5917350,6212,6932720
1213,6212,5917350,6212,6933530
1213,6212,5917350,6212,6934530
1213,6212,5917350,6212,6935530
1213,6212,5917350,6212,6936530
1213,6212,5917350,6212,6937530
1213,6212,5917350,6212,6937530
1213,6212,5917350,6212,6938530
1213,6212,5917350,6212,6939340
1213,6212,5917350,6212,6939570
1213,6212,5917510,6212,6939730
1213,6212,5917510,6212,6940730
1213,6212,5917510,6212,6944730
1213,6212,5917510,6212,6945730
1213,6212,5917510,6212,6946540
1213,6212,5917510,6212,6947540
1213,6212,5917510,6212,6948190
1213,6212,5917510,6212,6949190
1213,6212,5917510,6212,6950190
1213,6212,5917510,6212,6951000
1213,6212,5917510,6212,6952000
1213,6212,5917510,6212,6953000
1213,6212,5917510,6212,6954000
1213,6212,5917510,6212,6954320
1213,6212,5917510,6212,6955320
1213,6212,5917510,6212,6956320
1213,6212,5917510,6212,6956640
1213,6212,5917510,6212,6956960
1213,6212,5917510,6212,6957960
1213,6212,5917510,6212,6957960
1213,6212,5917510,6212,6958960
1213,6212,5917510,6212,6959960
1213,6212,5917510,6212,6960960
1213,6212,5917510,6212,6961960
1213,6212,5917510,6212,6962960
1213,6212,5917510,6212,6963770
1213,6212,5917510,6212,6964770
1213,6212,5917670,6212,6964930
1213,6212,5917670,6212,6965930
1213,6212,5917670,6212,6966400
1213,6212,5917670,6212,6967400
1213,6212,5917670,6212,6968050
1213,6212,5917670,6212,6969050
1213,6212,5917670,6212,6970050
1213,6212,5917670,6212,6970860
1213,6212,5917670,6212,6971670
1213,6212,5917670,6212,6972140
1213,6212,5917670,6212,6972510
1213,6212,5917670,6212,6972830
1213,6212,5917670,6212,6973640
1213,6212,5917670,6212,6974640
1213,6212,5917670,6212,6974960
1213,6212,5917670,6212,6975960
1213,6212,5917670,6212,6976960
1213,6212,5917670,6212,6977960
1213,6212,5917670,6212,6978770
1213,6212,5917670,6212,6979240
1213,6212,5917670,6212,6980240
1213,6212,5917670,6212,6980460
1213,6212,5917670,6212,6981270
1213,6212,5917670,6212,6982080
1213,6212,5917670,6212,6982400
1213,6212,5917670,6212,6983400
1213,6212,5917670,6212,6983870
1213,6212,5917670,6212,6984870
1213,6212,5917670,6212,6985680
1213,6212,5917670,6212,6986680
1213,6212,5917830,6212,6986840
1213,6212,5917830,6212,6987840
1213,6212,5917830,6212,6988840
1213,6212,5917830,6212,6989840
1213,6212,5917830,6212,6990840
1213,6212,5917830,6212,6991170
1213,6212,5917830,6212,6991490
1213,6212,5917830,6212,6992490
1213,6212,5917830,6212,6993490
1213,6212,5917830,6212,6994490
1213,6212,5917830,6212,6995490
1213,6212,5917830,6212,6996490
1213,6212,5917830,6212,6997490
1213,6212,5917830,6212,6998490
1213,6212,5917830,6212,6998960
1213,6212,5917830,6212,6999960
1213,6212,5917830,6212,7000960
1213,6212,5917830,6212,7001610
1213,6212,5917830,6212,7002610
1213,6212,5917830,6212,7003610
1213,6212,5917830,6212,7004610
1213,6212,5917830,6212,7005610
1213,6212,5918830,6212,7006610
1213,6212,5918830,6212,7007610
1213,6212,5918830,6212,7007930
1213,6212,5918830,6212,7008930
1213,6212,5918830,6212,7009930
1213,6212,5918830,6212,7010250
1213,6212,5918830,6212,7010480
1213,6212,5918830,6212,7010710
1213,6212,5918830,6212,7011710
1213,6212,5918830,6212,7011710
1213,6212,5918830,6212,7012710
1213,6212,5918830,6212,7013710
1213,6212,5918830,6212,7014710
1213,6212,5918830,6212,7015710
1213,6212,5918830,6212,7016710
1213,6212,5918830,6212,7017710
1213,6212,5918830,6212,7018710
1213,6212,5918830,6212,7019180
1213,6212,5918830,6212,7020180
1213,6212,5918830,6212,7022180
1213,6212,5918830,6212,7023180
1213,6212,5918830,6212,7023990
1213,6212,5918830,6212,7024990
1213,6212,5918830,6212,7025990
1213,6212,5918830,6212,7026990
1213,6212,5918830,6212,7027460
1213,6212,5918830,6212,7028460
1213,6212,5918830,6212,7028690
1213,6212,5918830,6212,7028690
1213,6212,5918830,6212,7028690
1213,6212,5918830,6212,7029500
1213,6212,5918830,6212,7030500
1213,6212,5918830,6212,7031500
1213,6212,5918830,6212,7031500
1213,6212,5918830,6212,7032500
1213,6212,5918830,6212,7033500
1213,6212,5918830,6212,7034310
1213,6212,5918830,6212,7034630
1213,6212,5918830,6212,7035090
1213,6212,5918830,6212,7036090
1213,6212,5918830,6212,7036410
1213,6212,5918830,6212,7044410
1213,6212,5918830,6212,7045410
1213,6212,5918830,6212,7045880
1213,6212,5918830,6212,7046880
1213,6212,5918830,6212,7047880
1213,6212,5918830,6212,7048880
1213,6212,5918830,6212,7049690
1213,6212,5918830,6212,7050690
1213,6212,5918830,6212,7051240
1213,6212,5918830,6212,7052240
1213,6212,5918830,6212,7053240
1213,6212,5918830,6212,7054240
1213,6212,5918830,6212,7055240
1213,6212,5918830,6212,7056240
1213,6212,5918830,6212,7057240
1213,6212,5918830,6212,7058240
1213,6212,5918830,6212,7059240
1213,6212,5918830,6212,7060240
1213,6212,5918830,6212,7061240
1213,6212,5918830,6212,7062240
1213,6212,5918830,6212,7063240
1213,6212,5918830,6212,7063240
1213,6212,5918830,6212,7064240
1213,6212,5918830,6212,7064240
1213,6212,5918830,6212,7065240
1213,6212,5918830,6212,7066240
1213,6212,5918830,6212,7067240
1213,6212,5918830,6212,7068240
1213,6212,5918830,6212,7069240
1213,6212,5918830,6212,7069240
1213,6212,5918830,6212,7070240
1213,6212,5918830,6212,7071240
1213,6212,5918830,6212,7072240
1213,6212,5918830,6212,7073050
1213,6212,5918830,6212,7074050
1213,6212,5918830,6212,7074050
1213,6212,5918830,6212,7075050
1213,6212,5918830,6212,7075700
1213,6212,5918830,6212,7076700
1213,6212,5918830,6212,7077700
1213,6212,5918830,6212,7078020
1213,6212,5918830,6212,7079020
1213,6212,5918830,6212,7080020
1213,6212,5918830,6212,7080830
1213,6212,5918830,6212,7080830
1213,6212,5918830,6212,7081830
1213,6212,5918830,6212,7082830
1213,6212,5918830,6212,7083830
1213,6212,5918830,6212,7084830
1213,6212,5918830,6212,7085830
1213,6212,5918830,6212,7086640
1213,6212,5918830,6212,7087640
1213,6212,5918830,6212,7087640
1213,6212,5918830,6212,7087640
1213,6212,5918830,6212,7088640
1213,6212,5918830,6212,7089640
1213,6212,5918830,6212,7090640
1213,6212,5918830,6212,7091640
1213,6212,5918830,6212,7092640
1213,6212,5918830,6212,7093640
1213,6212,5918830,6212,7094640
1213,6212,5918830,6212,7095640
1213,6212,5918830,6212,7096100
1213,6212,5918830,6212,7096100
1213,6212,5918830,6212,7097100
1213,6212,5918830,6212,7098100
1213,6212,5918830,6212,7099100
1213,6212,5918830,6212,7099910
1213,6212,5918830,6212,7100910
1213,6212,5918830,6212,7101560
1213,6212,5918830,6212,7102560
1213,6212,5918830,6212,7102560
1213,6212,5918830,6212,7102560
1213,6212,5918830,6212,7103560
1213,6212,5918830,6212,7103790
1213,6212,5918830,6212,7104260
1213,6212,5918830,6212,7105070
1213,6212,5918830,6212,7106070
1213,6212,5919150,6212,7106390
1213,6212,5919150,6212,7107390
1213,6212,5919150,6212,7108200
1213,6212,5919150,6212,7108850
1213,6212,5919150,6212,7109320
1213,6212,5919150,6212,7110320
1213,6212,5919150,6212,7111320
1213,6212,5919150,6212,7111790
1213,6212,5919260,6212,7111900
1213,6212,5919260,6212,7112900
1213,6212,5919260,6212,7113130
1213,6212,5919260,6212,7114130
1213,6212,5919260,6212,7115130
1213,6212,5919260,6212,7116130
1213,6212,5919260,6212,7117130
1213,6212,5919260,6212,7117720
1213,6212,5919260,6212,7117950
1213,6212,5919260,6212,7118950
1213,6212,5919260,6212,7119950
1213,6212,5919260,6212,7120950
1213,6212,5919260,6212,7121950
1213,6212,5919260,6212,7122760
1213,6212,5919260,6212,7123570
1213,6212,5919260,6212,7124570
1213,6212,5919260,6212,7125040
1213,6212,5919260,6212,7126040
1213,6212,5919260,6212,7126510
1213,6212,5919260,6212,7127510
1213,6212,5919260,6212,7128320
1213,6212,5919260,6212,7129320
1213,6212,5919260,6212,7130320
1213,6212,5919260,6212,7131320
1213,6212,5919260,6212,7131320
1213,6212,5919260,6212,7131640
1213,6212,5919260,6212,7132640
1213,6212,5919260,6212,7133640
1213,6212,5919260,6212,7134290
1213,6212,5919260,6212,7135290
1213,6212,5919260,6212,7136290
1213,6212,5919260,6212,7137290
1213,6212,5919260,6212,7137290
1213,6212,5919260,6212,7137290
1213,6212,5919260,6212,7137840
1213,6212,5919260,6212,7138840
1213,6212,5919260,6212,7139840
1213,6212,5919260,6212,7140840
1213,6212,5919260,6212,7141070
1213,6212,5919260,6212,7142070
1213,6212,5919260,6212,7142070
1213,6212,5919260,6212,7143070
1213,6212,5919260,6212,7143540
1213,6212,5919260,6212,7144540
1213,6212,5919260,6212,7145010
1213,6212,5919260,6212,7145470
1213,6212,5919260,6212,7146470
1213,6212,5919260,6212,7146700
1213,6212,5919260,6212,7147020
1213,6212,5919260,6212,7147670
1213,6212,5919260,6212,7148670
1213,6212,5919260,6212,7149670
1213,6212,5919260,6212,7150260
1213,6212,5919260,6212,7150580
1213,6212,5919260,6212,7150580
1213,6212,5919260,6212,7151580
1213,6212,5919260,6212,7152580
1213,6212,5919260,6212,7153580
1213,6212,5919260,6212,7154580
1213,6212,5919260,6212,7155580
1213,6212,5919260,6212,7156580
1213,6212,5919260,6212,7157580
1213,6212,5919260,6212,7158580
1213,6212,5919260,6212,7158810
1213,6212,5919260,6212,7159460
1213,6212,5919260,6212,7160050
1213,6212,5919260,6212,7161050
1213,6212,5919260,6212,7161050
1213,6212,5919260,6212,7162050
1213,6212,5919260,6212,7163050
1213,6212,5919260,6212,7164050
1213,6212,5919260,6212,7165050
1213,6212,5919260,6212,7166050
1213,6212,5919260,6212,7168050
1213,6212,5919260,6212,7169050
1213,6212,5919420,6212,7169210
1213,6212,5919580,6212,7169370
1213,6212,5919580,6212,7169960
1213,6212,5919580,6212,7169960
1213,6212,5919580,6212,7170960
1213,6212,5919580,6212,7171770
1213,6212,5919580,6212,7172090
1213,6212,5919580,6212,7173090
1213,6212,5919580,6212,7174090
1213,6212,5919580,6212,7174090
1213,6212,5919580,6212,7175090
1213,6212,5919580,6212,7176090
1213,6212,5919580,6212,7176320
1213,6212,5919580,6212,7177320
1213,6212,5919580,6212,7178130
1213,6212,5919580,6212,7179130
1213,6212,5919580,6212,7180130
1213,6212,5919580,6212,7181130
1213,6212,5919580,6212,7182130
1213,6212,5919580,6212,7183130
1213,6212,5919580,6212,7184130
1213,6212,5919580,6212,7185130
1213,6212,5919580,6212,7186130
1213,6212,5919580,6212,7187130
1213,6212,5919580,6212,7187600
1213,6212,5919580,6212,7188600
1213,6212,5919580,6212,7189600
1213,6212,5919580,6212,7190600
1213,6212,5919580,6212,7190600
1213,6212,5919580,6212,7191600
1213,6212,5919580,6212,7192410
1213,6212,5919580,6212,7193060
1213,6212,5919580,6212,7193710
1213,6212,5919580,6212,7194710
1213,6212,5919580,6212,7194710
1213,6212,5919580,6212,7195180
1213,6212,5919580,6212,7196180
1213,6212,5919580,6212,7197180
1213,6212,5919580,6212,7198180
1213,6212,5919580,6212,7198650
1213,6212,5919580,6212,7198970
1213,6212,5919580,6212,7199970
1213,6212,5919580,6212,7200560
1213,6212,5919580,6212,7200560
1213,6212,5919580,6212,7201560
1213,6212,5919580,6212,7201880
1213,6212,5919580,6212,7202200
1213,6212,5919580,6212,7203200
1213,6212,5919580,6212,7203430
1213,6212,5919580,6212,7204430
1213,6212,5919580,6212,7204430
1213,6212,5919580,6212,7204900
1213,6212,5919580,6212,7205900
1213,6212,5919580,6212,7206550
1213,6212,5919580,6212,7207550
1213,6212,5919580,6212,7208360
1213,6212,5919580,6212,7209360
1213,6212,5919580,6212,7209680
1213,6212,5919580,6212,7209680
1213,6212,5919580,6212,7210680
1213,6212,5919580,6212,7211680
1213,6212,5919580,6212,7212680
1213,6212,5919580,6212,7213000
1213,6212,5919580,6212,7213470
1213,6212,5919580,6212,7214470
1213,6212,5919580,6212,7215470
1213,6212,5919580,6212,7216280
1213,6212,5919580,6212,7217090
1213,6212,5919580,6212,7217560
1213,6212,5919580,6212,7218560
1213,6212,5919580,6212,7219560
1213,6212,5919580,6212,7220370
1213,6212,5919580,6212,7220830
1213,6212,5919580,6212,7221830
1213,6212,5919580,6212,7222830
1213,6212,5919580,6212,7223830
1213,6212,5919580,6212,7224830
1213,6212,5919580,6212,7225480
1213,6212,5919580,6212,7226480
1213,6212,5919580,6212,7227290
1213,6212,5919580,6212,7228290
1213,6212,5919580,6212,7229290
1213,6212,5919580,6212,7230290
1213,6212,5919580,6212,7231290
1213,6212,5919580,6212,7231760
1213,6212,5919580,6212,7232760
1213,6212,5919580,6212,7232760
1213,6212,5919580,6212,7233760
1213,6212,5919580,6212,7234760
1213,6212,5919580,6212,7234760
1213,6212,5919580,6212,7234990
1213,6212,5919580,6212,7235990
1213,6212,5919580,6212,7236460
1213,6212,5919580,6212,7237010
1213,6212,5919580,6212,7239010
1213,6212,5919580,6212,7239330
1213,6212,5919580,6212,7240330
1213,6212,5919580,6212,7241140
1213,6212,5919580,6212,7242140
1213,6212,5919580,6212,7242580
1213,6212,5919580,6212,7243580
1213,6212,5919580,6212,7243580
1213,6212,5919580,6212,7244580
1213,6212,5919580,6212,7245050
1213,6212,5919580,6212,7246050
1213,6212,5919580,6212,7247050
1213,6212,5919580,6212,7247860
1213,6212,5919580,6212,7247860
1213,6212,5919580,6212,7248180
1213,6212,5919580,6212,7249180
1213,6212,5919580,6212,7250180
1213,6212,5919580,6212,7251180
1213,6212,5919580,6212,7252180
1213,6212,5919580,6212,7253180
1213,6212,5919580,6212,7254180
1213,6212,5919580,6212,7254180
1213,6212,5919580,6212,7255180
1213,6212,5919580,6212,7255410
1213,6212,5919580,6212,7256410
1213,6212,5919580,6212,7257410
1213,6212,5919580,6212,7258410
1213,6212,5919580,6212,7259220
1213,6212,5919580,6212,7260220
1213,6212,5919580,6212,7260690
1213,6212,5919580,6212,7261690
1213,6212,5919580,6212,7262150
1213,6212,5919580,6212,7262610
1213,6212,5919580,6212,7263610
1213,6212,5919580,6212,7264420
1213,6212,5919580,6212,7265230
1213,6212,5919580,6212,7266230
1213,6212,5919580,6212,7267230
1213,6212,5919580,6212,7267780
1213,6212,5919580,6212,7268780
1213,6212,5919580,6212,7269780
1213,6212,5919580,6212,7270780
1213,6212,5919580,6212,7271780
1213,6212,5919580,6212,7272780
1213,6212,5919580,6212,7273780
1213,6212,5919580,6212,7274590
1213,6212,5919580,6212,7275180
1213,6212,5919580,6212,7275830
1213,6212,5919580,6212,7276640
1213,6212,5919580,6212,7277450
1213,6212,5919580,6212,7278260
1213,6212,5919740,6212,7278420
1213,6212,5919740,6212,7278890
1213,6212,5919740,6212,7279890
1213,6212,5919740,6212,7279890
1213,6212,5919740,6212,7280890
1213,6212,5919740,6212,7281890
1213,6212,5919740,6212,7282890
1213,6212,5919740,6212,7283890
1213,6212,5919740,6212,7284890
1213,6212,5919740,6212,7285890
1213,6212,5919740,6212,7286360
1213,6212,5919740,6212,7286830
1213,6212,5919740,6212,7287640
1213,6212,5919740,6212,7288640
1213,6212,5919740,6212,7289290
1213,6212,5919740,6212,7289290
1213,6212,5919740,6212,7290290
1213,6212,5919740,6212,7291290
1213,6212,5919740,6212,7291660
1213,6212,5919740,6212,7292470
1213,6212,5919740,6212,7293470
1213,6212,5919740,6212,7294470
1213,6212,5919740,6212,7295280
1213,6212,5919740,6212,7296280
1213,6212,5919740,6212,7297280
1213,6212,5919740,6212,7297280
1213,6212,5919740,6212,7297280
1213,6212,5919740,6212,7298280
1213,6212,5919740,6212,7299280
1213,6212,5919740,6212,7299750
1213,6212,5919740,6212,7300220
1213,6212,5919740,6212,7301220
1213,6212,5919740,6212,7302220
1213,6212,5919740,6212,7302690
1213,6212,5919740,6212,7303690
1213,6212,5919740,6212,7304280
1213,6212,5919740,6212,7305090
1213,6212,5919740,6212,7305090
1213,6212,5919740,6212,7306090
1213,6212,5919740,6212,7307090
1213,6212,5919740,6212,7307550
1213,6212,5919740,6212,7307870
1213,6212,5919740,6212,7308870
1213,6212,5919740,6212,7309870
1213,6212,5919740,6212,7310460
1213,6212,5919740,6212,7310930
1213,6212,5919740,6212,7311400
1213,6212,5919740,6212,7312400
1213,6212,5919740,6212,7312990
1213,6212,5919740,6212,7313450
1213,6212,5919740,6212,7313450
1213,6212,5919740,6212,7314450
1213,6212,5919740,6212,7315450
1213,6212,5919740,6212,7316100
1213,6212,5919740,6212,7316750
1213,6212,5919740,6212,7317220
1213,6212,5919740,6212,7318220
1213,6212,5919740,6212,7319220
1213,6212,5919740,6212,7319690
1213,6212,5919740,6212,7320690
1213,6212,5919740,6212,7321690
1213,6212,5919740,6212,7322010
1213,6212,5919740,6212,7323010
1213,6212,5919740,6212,7324010
1213,6212,5919740,6212,7325010
1213,6212,5919740,6212,7325010
1213,6212,5919740,6212,7325820
1213,6212,5919740,6212,7326630
1213,6212,5919740,6212,7327630
1213,6212,5919740,6212,7327630
1213,6212,5919740,6212,7328630
