ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1213,6212,5948460,6212,6581580
1213,6212,5948460,6212,6582580
1213,6212,5948460,6212,6583390
1213,6212,5948460,6212,6584390
1213,6212,5948460,6212,6585390
1213,6212,5948460,6212,6586040
1213,6212,5948460,6212,6586270
1213,6212,5948460,6212,6587270
1213,6212,5948460,6212,6588270
1213,6212,5948460,6212,6589080
1213,6212,5948460,6212,6589550
1213,6212,5948460,6212,6590360
1213,6212,5948460,6212,6591360
1213,6212,5948460,6212,6592360
1213,6212,5948460,6212,6592590
1213,6212,5948460,6212,6593060
1213,6212,5948460,6212,6593530
1213,6212,5948460,6212,6594530
1213,6212,5948460,6212,6595530
1213,6212,5948460,6212,6596180
1213,6212,5948460,6212,6596730
1213,6212,5948460,6212,6598730
1213,6212,5948460,6212,6599730
1213,6212,5948460,6212,6600380
1213,6212,5948460,6212,6601190
1213,6212,5948460,6212,6602000
1213,6212,5948460,6212,6602550
1213,6212,5948460,6212,6602550
1213,6212,5948460,6212,6602550
1213,6212,5948460,6212,6602870
1213,6212,5948460,6212,6603680
1213,6212,5948460,6212,6604150
1213,6212,5948460,6212,6604620
1213,6212,5948460,6212,6605620
1213,6212,5948620,6212,6605780
1213,6212,5948620,6212,6606590
1213,6212,5948620,6212,6607060
1213,6212,5948620,6212,6608060
1213,6212,5948620,6212,6608380
1213,6212,5948620,6212,6609190
1213,6212,5948620,6212,6609660
1213,6212,5948620,6212,6610660
1213,6212,5948620,6212,6614660
1213,6212,5948620,6212,6614660
1213,6212,5948620,6212,6615660
1213,6212,5948620,6212,6616660
1213,6212,5948620,6212,6616980
1213,6212,5948620,6212,6617980
1213,6212,5948620,6212,6618450
1213,6212,5948620,6212,6618450
1213,6212,5948620,6212,6618770
1213,6212,5948620,6212,6618770
1213,6212,5948620,6212,6619770
1213,6212,5948620,6212,6620770
1213,6212,5948620,6212,6621770
1213,6212,5948620,6212,6622770
1213,6212,5948620,6212,6623770
1213,6212,5948620,6212,6624000
1213,6212,5948620,6212,6624000
1213,6212,5948620,6212,6625000
1213,6212,5948620,6212,6625320
1213,6212,5948620,6212,6625970
1213,6212,5948620,6212,6625970
1213,6212,5948620,6212,6626440
1213,6212,5948620,6212,6627250
1213,6212,5948620,6212,6628250
1213,6212,5948620,6212,6629250
1213,6212,5948620,6212,6630250
1213,6212,5948620,6212,6631250
1213,6212,5948620,6212,6632250
1213,6212,5948620,6212,6633250
1213,6212,5948620,6212,6633720
1213,6212,5948620,6212,6634530
1213,6212,5948620,6212,6635530
1213,6212,5948620,6212,6635760
1213,6212,5948620,6212,6636760
1213,6212,5948620,6212,6636760
1213,6212,5948620,6212,6637230
1213,6212,5948620,6212,6638040
1213,6212,5948620,6212,6638500
1213,6212,5948620,6212,6639500
1213,6212,5948620,6212,6640310
1213,6212,5948620,6212,6641120
1213,6212,5948620,6212,6642120
1213,6212,5948620,6212,6643120
1213,6212,5948620,6212,6644120
1213,6212,5948620,6212,6645120
1213,6212,5948620,6212,6645930
1213,6212,5948620,6212,6646930
1213,6212,5948620,6212,6647400
1213,6212,5948940,6212,6647720
1213,6212,5948940,6212,6648190
1213,6212,5948940,6212,6649190
1213,6212,5948940,6212,6650190
1213,6212,5948940,6212,6651190
1213,6212,5948940,6212,6651420
1213,6212,5948940,6212,6652230
1213,6212,5948940,6212,6653040
1213,6212,5948940,6212,6654040
1213,6212,5948940,6212,6654510
1213,6212,5948940,6212,6654980
1213,6212,5948940,6212,6655200
1213,6212,5948940,6212,6655670
1213,6212,5948940,6212,6656480
1213,6212,5948940,6212,6657480
1213,6212,5948940,6212,6658480
1213,6212,5948940,6212,6659480
1213,6212,5948940,6212,6660480
1213,6212,5948940,6212,6661290
1213,6212,5948940,6212,6661770
1213,6212,5948940,6212,6662770
1213,6212,5948940,6212,6662770
1213,6212,5948940,6212,6663770
1213,6212,5948940,6212,6664090
1213,6212,5948940,6212,6665090
1213,6212,5948940,6212,6665900
1213,6212,5948940,6212,6666370
1213,6212,5948940,6212,6667370
1213,6212,5948940,6212,6668370
1213,6212,5948940,6212,6669180
1213,6212,5948940,6212,6669550
1213,6212,5948940,6212,6670550
1213,6212,5948940,6212,6671360
1213,6212,5948940,6212,6672360
1213,6212,5948940,6212,6672680
1213,6212,5948940,6212,6673490
1213,6212,5948940,6212,6674490
1213,6212,5948940,6212,6674490
1213,6212,5948940,6212,6675490
1213,6212,5948940,6212,6676490
1213,6212,5948940,6212,6676490
1213,6212,5948940,6212,6677490
1213,6212,5948940,6212,6678490
1213,6212,5948940,6212,6679490
1213,6212,5948940,6212,6680490
1213,6212,5948940,6212,6680840
1213,6212,5948940,6212,6681840
1213,6212,5948940,6212,6681840
1213,6212,5948940,6212,6682310
1213,6212,5948940,6212,6682630
1213,6212,5948940,6212,6683630
1213,6212,5948940,6212,6683630
1213,6212,5948940,6212,6684100
1213,6212,5948940,6212,6684100
1213,6212,5948940,6212,6684910
1213,6212,5948940,6212,6685720
1213,6212,5948940,6212,6685950
1213,6212,5948940,6212,6686180
1213,6212,5948940,6212,6687180
1213,6212,5948940,6212,6688180
1213,6212,5948940,6212,6689180
1213,6212,5948940,6212,6697180
1213,6212,5948940,6212,6698180
1213,6212,5948940,6212,6698180
1213,6212,5948940,6212,6699180
1213,6212,5948940,6212,6699180
1213,6212,5948940,6212,6700180
1213,6212,5948940,6212,6701180
1213,6212,5948940,6212,6702180
1213,6212,5948940,6212,6702990
1213,6212,5948940,6212,6703990
1213,6212,5948940,6212,6704990
1213,6212,5948940,6212,6704990
1213,6212,5948940,6212,6705640
1213,6212,5949050,6212,6705750
1213,6212,5949050,6212,6706750
1213,6212,5949050,6212,6707220
1213,6212,5949050,6212,6707540
1213,6212,5949050,6212,6708540
1213,6212,5949050,6212,6709010
1213,6212,5949050,6212,6710010
1213,6212,5949050,6212,6710470
1213,6212,5949050,6212,6711470
1213,6212,5949050,6212,6712470
1213,6212,5949050,6212,6714470
1213,6212,5949050,6212,6714470
1213,6212,5949050,6212,6715470
1213,6212,5949050,6212,6723470
1213,6212,5949050,6212,6724470
1213,6212,5949050,6212,6725280
1213,6212,5949050,6212,6726280
1213,6212,5949050,6212,6727280
1213,6212,5949050,6212,6728280
1213,6212,5949050,6212,6729280
1213,6212,5949050,6212,6729280
1213,6212,5949050,6212,6729280
1213,6212,5949050,6212,6729500
1213,6212,5949050,6212,6730500
1213,6212,5949050,6212,6731500
1213,6212,5949050,6212,6732150
1213,6212,5949050,6212,6732960
1213,6212,5949050,6212,6733960
1213,6212,5949050,6212,6734190
1213,6212,5949050,6212,6734190
1213,6212,5949050,6212,6735190
1213,6212,5949050,6212,6735510
1213,6212,5949160,6212,6735620
1213,6212,5949160,6212,6736620
1213,6212,5949160,6212,6736620
1213,6212,5949160,6212,6737430
1213,6212,5949160,6212,6738430
1213,6212,5949160,6212,6739430
1213,6212,5949160,6212,6739430
1213,6212,5949160,6212,6740240
1213,6212,5949160,6212,6741240
1213,6212,5949160,6212,6742240
1213,6212,5949160,6212,6743240
1213,6212,5949160,6212,6744050
1213,6212,5949160,6212,6745050
1213,6212,5949160,6212,6745860
1213,6212,5949160,6212,6746860
1213,6212,5949160,6212,6747860
1213,6212,5949160,6212,6748670
1213,6212,5949160,6212,6749150
1213,6212,5949160,6212,6749620
1213,6212,5949160,6212,6749620
1213,6212,5949160,6212,6750090
1213,6212,5949160,6212,6750090
1213,6212,5949160,6212,6750550
1213,6212,5949160,6212,6751200
1213,6212,5949160,6212,6751790
1213,6212,5949160,6212,6752600
1213,6212,5949160,6212,6753600
1213,6212,5949160,6212,6754600
1213,6212,5949160,6212,6754600
1213,6212,5949160,6212,6755070
1213,6212,5949160,6212,6756070
1213,6212,5949160,6212,6756390
1213,6212,5949160,6212,6757390
1213,6212,5949160,6212,6758390
1213,6212,5949160,6212,6759390
1213,6212,5949160,6212,6760390
1213,6212,5949160,6212,6760740
1213,6212,5949160,6212,6761740
1213,6212,5949160,6212,6762740
1213,6212,5949160,6212,6763210
1213,6212,5949160,6212,6763860
1213,6212,5949160,6212,6764860
1213,6212,5949160,6212,6764860
1213,6212,5949160,6212,6765670
1213,6212,5949160,6212,6766670
1213,6212,5949160,6212,6767670
1213,6212,5949160,6212,6768480
1213,6212,5949160,6212,6769130
1213,6212,5949160,6212,6770130
1213,6212,5949160,6212,6770130
1213,6212,5949160,6212,6770780
1213,6212,5949160,6212,6771590
1213,6212,5949160,6212,6771590
1213,6212,5949160,6212,6772590
1213,6212,5949160,6212,6773590
1213,6212,5949160,6212,6774590
1213,6212,5949160,6212,6775590
1213,6212,5949160,6212,6775820
1213,6212,5949160,6212,6776820
1213,6212,5949160,6212,6777630
1213,6212,5949160,6212,6778630
1213,6212,5949160,6212,6779220
1213,6212,5949160,6212,6780220
1213,6212,5949160,6212,6781220
1213,6212,5949160,6212,6782030
1213,6212,5949160,6212,6782840
1213,6212,5949160,6212,6783310
1213,6212,5949160,6212,6784310
1213,6212,5949160,6212,6785120
1213,6212,5949160,6212,6785930
1213,6212,5949160,6212,6786740
1213,6212,5949160,6212,6787290
1213,6212,5949810,6212,6787940
1213,6212,5949810,6212,6788940
1213,6212,5949810,6212,6789750
1213,6212,5949810,6212,6790220
1213,6212,5949810,6212,6791220
1213,6212,5949810,6212,6792220
1213,6212,5949810,6212,6793220
1213,6212,5949810,6212,6794220
1213,6212,5949810,6212,6794540
1213,6212,5949810,6212,6795540
1213,6212,5949810,6212,6796540
1213,6212,5949810,6212,6796860
1213,6212,5949810,6212,6797450
1213,6212,5949810,6212,6798260
1213,6212,5949810,6212,6799070
1213,6212,5949810,6212,6800070
1213,6212,5949810,6212,6801070
1213,6212,5949810,6212,6801880
1213,6212,5949810,6212,6802690
1213,6212,5949970,6212,6802850
1213,6212,5949970,6212,6803170
1213,6212,5949970,6212,6803980
1213,6212,5949970,6212,6804980
1213,6212,5949970,6212,6805980
1213,6212,5949970,6212,6806980
1213,6212,5949970,6212,6807980
1213,6212,5949970,6212,6808790
1213,6212,5949970,6212,6809600
1213,6212,5949970,6212,6810060
1213,6212,5949970,6212,6811060
1213,6212,5949970,6212,6815060
1213,6212,5949970,6212,6815060
1213,6212,5949970,6212,6815710
1213,6212,5949970,6212,6816710
1213,6212,5949970,6212,6817710
1213,6212,5949970,6212,6818520
1213,6212,5949970,6212,6819520
1213,6212,5949970,6212,6820520
1213,6212,5949970,6212,6821520
1213,6212,5949970,6212,6821750
1213,6212,5949970,6212,6822340
1213,6212,5949970,6212,6823340
1213,6212,5949970,6212,6824150
1213,6212,5949970,6212,6825150
1213,6212,5949970,6212,6825470
1213,6212,5949970,6212,6825940
1213,6212,5949970,6212,6826750
1213,6212,5949970,6212,6827750
1213,6212,5949970,6212,6828220
1213,6212,5949970,6212,6829220
1213,6212,5949970,6212,6829690
1213,6212,5949970,6212,6829690
1213,6212,5949970,6212,6830040
1213,6212,5949970,6212,6830040
1213,6212,5949970,6212,6832040
1213,6212,5949970,6212,6833040
1213,6212,5949970,6212,6833270
1213,6212,5949970,6212,6833920
1213,6212,5949970,6212,6834920
1213,6212,5949970,6212,6835920
1213,6212,5949970,6212,6836920
1213,6212,5949970,6212,6840920
1213,6212,5949970,6212,6841730
1213,6212,5949970,6212,6842730
1213,6212,5949970,6212,6843540
1213,6212,5949970,6212,6843540
1213,6212,5949970,6212,6844540
1213,6212,5949970,6212,6845540
1213,6212,5949970,6212,6853540
1213,6212,5949970,6212,6853540
1213,6212,5949970,6212,6854540
1213,6212,5949970,6212,6855540
1213,6212,5949970,6212,6856190
1213,6212,5949970,6212,6857000
1213,6212,5949970,6212,6857000
1213,6212,5949970,6212,6858000
1213,6212,5949970,6212,6859000
1213,6212,5949970,6212,6860000
1213,6212,5949970,6212,6860000
1213,6212,5949970,6212,6861000
1213,6212,5949970,6212,6861460
1213,6212,5949970,6212,6861460
1213,6212,5949970,6212,6862460
1213,6212,5949970,6212,6863270
1213,6212,5949970,6212,6863920
1213,6212,5949970,6212,6864920
1213,6212,5949970,6212,6865920
1213,6212,5949970,6212,6866920
1213,6212,5949970,6212,6867920
1213,6212,5949970,6212,6868920
1213,6212,5949970,6212,6869920
1213,6212,5949970,6212,6870920
1213,6212,5949970,6212,6871150
1213,6212,5949970,6212,6872150
1213,6212,5949970,6212,6873150
1213,6212,5949970,6212,6874150
1213,6212,5949970,6212,6874960
1213,6212,5949970,6212,6882960
1213,6212,5949970,6212,6883960
1213,6212,5949970,6212,6884960
1213,6212,5949970,6212,6885420
1213,6212,5949970,6212,6886230
1213,6212,5949970,6212,6887230
1213,6212,5949970,6212,6888230
1213,6212,5949970,6212,6889040
1213,6212,5949970,6212,6889360
1213,6212,5949970,6212,6890360
1213,6212,5949970,6212,6891360
1213,6212,5949970,6212,6891830
1213,6212,5949970,6212,6892640
1213,6212,5949970,6212,6892640
1213,6212,5949970,6212,6893110
1213,6212,5949970,6212,6893430
1213,6212,5949970,6212,6893430
1213,6212,5949970,6212,6893430
1213,6212,5949970,6212,6894020
1213,6212,5949970,6212,6895020
1213,6212,5949970,6212,6896020
1213,6212,5949970,6212,6896830
1213,6212,5949970,6212,6897830
1213,6212,5949970,6212,6898310
1213,6212,5949970,6212,6899310
1213,6212,5949970,6212,6900310
1213,6212,5949970,6212,6901310
1213,6212,5949970,6212,6902310
1213,6212,5949970,6212,6903120
1213,6212,5949970,6212,6903930
1213,6212,5949970,6212,6904930
1213,6212,5949970,6212,6912930
1213,6212,5949970,6212,6912930
1213,6212,5949970,6212,6913740
1213,6212,5949970,6212,6914740
1213,6212,5949970,6212,6915210
1213,6212,5949970,6212,6916020
1213,6212,5949970,6212,6917020
1213,6212,5949970,6212,6917490
1213,6212,5949970,6212,6918140
1213,6212,5949970,6212,6918950
1213,6212,5949970,6212,6919950
1213,6212,5949970,6212,6920950
1213,6212,5949970,6212,6921950
1213,6212,5949970,6212,6922760
1213,6212,5949970,6212,6923760
1213,6212,5949970,6212,6924760
1213,6212,5949970,6212,6925760
1213,6212,5949970,6212,6925760
1213,6212,5949970,6212,6926760
1213,6212,5949970,6212,6927760
1213,6212,5949970,6212,6928760
1213,6212,5949970,6212,6929760
1213,6212,5949970,6212,6930760
1213,6212,5949970,6212,6931080
1213,6212,5949970,6212,6931080
1213,6212,5949970,6212,6931730
1213,6212,5949970,6212,6931730
1213,6212,5949970,6212,6932730
1213,6212,5949970,6212,6933200
1213,6212,5949970,6212,6933200
1213,6212,5949970,6212,6934200
1213,6212,5949970,6212,6935010
1213,6212,5949970,6212,6936010
1213,6212,5949970,6212,6937010
1213,6212,5949970,6212,6937380
1213,6212,5949970,6212,6938380
1213,6212,5949970,6212,6939380
1213,6212,5949970,6212,6940380
1213,6212,5949970,6212,6941380
1213,6212,5949970,6212,6942380
1213,6212,5949970,6212,6943380
1213,6212,5949970,6212,6944030
1213,6212,5949970,6212,6944350
1213,6212,5949970,6212,6944350
1213,6212,5949970,6212,6945350
1213,6212,5949970,6212,6946350
1213,6212,5949970,6212,6947160
1213,6212,5949970,6212,6947970
1213,6212,5949970,6212,6948520
1213,6212,5949970,6212,6948980
1213,6212,5949970,6212,6949980
1213,6212,5949970,6212,6950980
1213,6212,5949970,6212,6951790
1213,6212,5949970,6212,6952790
1213,6212,5949970,6212,6960790
1213,6212,5949970,6212,6961790
1213,6212,5949970,6212,6962260
1213,6212,5949970,6212,6963260
1213,6212,5949970,6212,6964260
1213,6212,5949970,6212,6965260
1213,6212,5949970,6212,6966260
1213,6212,5949970,6212,6967070
1213,6212,5949970,6212,6967880
1213,6212,5949970,6212,6968880
1213,6212,5949970,6212,6969880
1213,6212,5949970,6212,6970880
1213,6212,5949970,6212,6971430
1213,6212,5949970,6212,6972240
1213,6212,5949970,6212,6973240
1213,6212,5950130,6212,6973400
1213,6212,5950130,6212,6973620
1213,6212,5950130,6212,6974620
1213,6212,5950130,6212,6974620
1213,6212,5950130,6212,6975620
1213,6212,5950130,6212,6976620
1213,6212,5950130,6212,6984620
1213,6212,5950130,6212,6985620
1213,6212,5950130,6212,6986620
1213,6212,5950130,6212,6986620
1213,6212,5950130,6212,6987620
1213,6212,5950130,6212,6988620
1213,6212,5950130,6212,6989620
1213,6212,5950130,6212,6990620
1213,6212,5950130,6212,6991090
1213,6212,5950130,6212,6999090
1213,6212,5950130,6212,6999900
1213,6212,5950130,6212,7000710
1213,6212,5950130,6212,7001710
1213,6212,5950130,6212,7002710
1213,6212,5950130,6212,7003710
1213,6212,5950130,6212,7004710
1213,6212,5950290,6212,7004870
1213,6212,5950290,6212,7005870
1213,6212,5950290,6212,7006340
1213,6212,5950290,6212,7007340
1213,6212,5950290,6212,7007810
1213,6212,5950290,6212,7007810
1213,6212,5950290,6212,7008810
1213,6212,5950290,6212,7009620
1213,6212,5950290,6212,7009620
1213,6212,5950290,6212,7009940
1213,6212,5950290,6212,7010940
1213,6212,5950290,6212,7011940
1213,6212,5950290,6212,7012410
1213,6212,5950290,6212,7012410
1213,6212,5950290,6212,7013410
1213,6212,5950290,6212,7021410
1213,6212,5950290,6212,7021780
1213,6212,5950290,6212,7022780
1213,6212,5950290,6212,7023780
1213,6212,5950290,6212,7024430
1213,6212,5950290,6212,7024430
1213,6212,5950290,6212,7032430
1213,6212,5950290,6212,7032430
1213,6212,5950290,6212,7033430
1213,6212,5950290,6212,7034430
1213,6212,5950290,6212,7035240
1213,6212,5950290,6212,7036240
1213,6212,5950290,6212,7036710
1213,6212,5950290,6212,7037710
1213,6212,5950290,6212,7038520
1213,6212,5950290,6212,7039520
1213,6212,5950290,6212,7040330
1213,6212,5950290,6212,7041330
1213,6212,5950290,6212,7041330
1213,6212,5950290,6212,7041330
1213,6212,5950290,6212,7042330
1213,6212,5950290,6212,7043330
1213,6212,5950290,6212,7044330
1213,6212,5950290,6212,7044980
1213,6212,5950290,6212,7045980
1213,6212,5950290,6212,7046450
1213,6212,5950290,6212,7047260
1213,6212,5950290,6212,7055260
1213,6212,5950290,6212,7056070
1213,6212,5950290,6212,7057070
1213,6212,5950290,6212,7058070
1213,6212,5950290,6212,7059070
1213,6212,5950290,6212,7060070
1213,6212,5950290,6212,7061070
1213,6212,5950290,6212,7062070
1213,6212,5950290,6212,7063070
1213,6212,5950290,6212,7063880
1213,6212,5950290,6212,7064880
1213,6212,5950290,6212,7065250
1213,6212,5950290,6212,7066250
1213,6212,5950290,6212,7067250
1213,6212,5950290,6212,7068060
1213,6212,5950290,6212,7069060
1213,6212,5950290,6212,7069060
1213,6212,5950290,6212,7070060
1213,6212,5950290,6212,7070060
1213,6212,5950290,6212,7071060
1213,6212,5950290,6212,7072060
1213,6212,5950290,6212,7073060
1213,6212,5950290,6212,7073060
1213,6212,5950290,6212,7073060
1213,6212,5950290,6212,7074060
1213,6212,5950290,6212,7074870
1213,6212,5950290,6212,7082870
1213,6212,5950290,6212,7083680
1213,6212,5950290,6212,7083680
1213,6212,5950290,6212,7084150
1213,6212,5950290,6212,7085150
1213,6212,5950290,6212,7085800
1213,6212,5950290,6212,7086800
1213,6212,5950290,6212,7087120
1213,6212,5950290,6212,7088120
1213,6212,5950290,6212,7088490
1213,6212,5950290,6212,7089490
1213,6212,5950290,6212,7089960
1213,6212,5950290,6212,7090960
1213,6212,5950290,6212,7091960
1213,6212,5950290,6212,7092280
1213,6212,5950290,6212,7092280
1213,6212,5950290,6212,7092500
1213,6212,5950290,6212,7093500
1213,6212,5950290,6212,7094500
1213,6212,5950290,6212,7094500
1213,6212,5950290,6212,7095310
1213,6212,5950290,6212,7096310
1213,6212,5950290,6212,7096310
1213,6212,5950290,6212,7096310
1213,6212,5950290,6212,7096310
1213,6212,5950290,6212,7097310
1213,6212,5950290,6212,7098310
1213,6212,5950290,6212,7102310
1213,6212,5950290,6212,7103120
1213,6212,5950290,6212,7103590
1213,6212,5950290,6212,7103590
1213,6212,5950290,6212,7104590
1213,6212,5950290,6212,7105060
1213,6212,5950290,6212,7105380
1213,6212,5950290,6212,7113380
1213,6212,5950290,6212,7114380
1213,6212,5950290,6212,7115380
1213,6212,5950290,6212,7123380
1213,6212,5950290,6212,7123850
1213,6212,5950290,6212,7124500
1213,6212,5950290,6212,7125500
1213,6212,5950290,6212,7125500
1213,6212,5950290,6212,7126500
1213,6212,5950290,6212,7126820
1213,6212,5950290,6212,7127820
1213,6212,5950290,6212,7128140
1213,6212,5950290,6212,7130140
1213,6212,5950290,6212,7131140
1213,6212,5950290,6212,7132140
1213,6212,5950290,6212,7133140
1213,6212,5950290,6212,7134140
1213,6212,5950290,6212,7134950
1213,6212,5950290,6212,7135270
1213,6212,5950290,6212,7136270
1213,6212,5950430,6212,7136410
1213,6212,5950430,6212,7137220
1213,6212,5950430,6212,7138220
1213,6212,5950430,6212,7139220
1213,6212,5950430,6212,7140220
1213,6212,5950430,6212,7141030
1213,6212,5950430,6212,7141350
1213,6212,5950430,6212,7141350
1213,6212,5950430,6212,7142350
1213,6212,5950430,6212,7143350
1213,6212,5950430,6212,7151350
1213,6212,5950430,6212,7151670
1213,6212,5950430,6212,7152480
1213,6212,5950430,6212,7153480
1213,6212,5950430,6212,7154480
1213,6212,5950430,6212,7154950
1213,6212,5950430,6212,7155760
1213,6212,5950430,6212,7156570
1213,6212,5950430,6212,7156570
1213,6212,5950430,6212,7157570
1213,6212,5950430,6212,7157940
1213,6212,5950430,6212,7158940
1213,6212,5950430,6212,7159940
1213,6212,5950430,6212,7160590
1213,6212,5950430,6212,7161590
1213,6212,5950430,6212,7162590
1213,6212,5950430,6212,7163590
1213,6212,5950430,6212,7164240
1213,6212,5950430,6212,7165240
1213,6212,5950430,6212,7166240
1213,6212,5950430,6212,7167050
1213,6212,5950430,6212,7167860
1213,6212,5950430,6212,7175860
1213,6212,5950430,6212,7176510
1213,6212,5950430,6212,7177510
1213,6212,5950430,6212,7178510
1213,6212,5950430,6212,7179510
1213,6212,5950430,6212,7180510
1213,6212,5950430,6212,7181510
1213,6212,5950430,6212,7181510
1213,6212,5950430,6212,7182510
1213,6212,5950430,6212,7183510
1213,6212,5950430,6212,7184320
1213,6212,5950430,6212,7184910
1213,6212,5950430,6212,7185370
1213,6212,5950430,6212,7186370
1213,6212,5950430,6212,7186640
1213,6212,5950430,6212,7187120
1213,6212,5950430,6212,7187590
1213,6212,5950430,6212,7188060
1213,6212,5950430,6212,7189060
1213,6212,5950430,6212,7189060
1213,6212,5950430,6212,7190060
1213,6212,5950430,6212,7191060
1213,6212,5950430,6212,7192060
1213,6212,5950430,6212,7193060
1213,6212,5950430,6212,7193060
1213,6212,5950430,6212,7193530
1213,6212,5950430,6212,7194530
1213,6212,5950430,6212,7202530
1213,6212,5950430,6212,7203340
1213,6212,5950430,6212,7204340
1213,6212,5950430,6212,7205150
1213,6212,5950430,6212,7205150
1213,6212,5950430,6212,7206150
1213,6212,5950430,6212,7207150
1213,6212,5950430,6212,7208150
1213,6212,5950430,6212,7208470
1213,6212,5950430,6212,7208470
1213,6212,5950430,6212,7209280
1213,6212,5950430,6212,7210280
1213,6212,5950430,6212,7210870
1213,6212,5950430,6212,7211680
1213,6212,5950430,6212,7212680
1213,6212,5950750,6212,7213000
1213,6212,5950750,6212,7214000
1213,6212,5950750,6212,7215000
1213,6212,5950750,6212,7215000
1213,6212,5950750,6212,7216000
1213,6212,5950750,6212,7216220
1213,6212,5950750,6212,7217220
1213,6212,5950750,6212,7217540
1213,6212,5950750,6212,7217540
1213,6212,5950750,6212,7218540
1213,6212,5950750,6212,7219350
1213,6212,5950750,6212,7220350
1213,6212,5950750,6212,7221350
1213,6212,5950750,6212,7221350
1213,6212,5950750,6212,7221810
1213,6212,5950750,6212,7222030
1213,6212,5950750,6212,7222500
1213,6212,5950750,6212,7223500
1213,6212,5950750,6212,7223500
1213,6212,5950750,6212,7224310
1213,6212,5950750,6212,7225120
1213,6212,5950750,6212,7225770
1213,6212,5950750,6212,7225770
1213,6212,5950750,6212,7225770
1213,6212,5950750,6212,7226240
1213,6212,5950750,6212,7227050
1213,6212,5950750,6212,7227050
1213,6212,5950750,6212,7228050
1213,6212,5950750,6212,7229050
1213,6212,5950750,6212,7229050
1213,6212,5950750,6212,7229370
1213,6212,5950750,6212,7229840
1213,6212,5950750,6212,7230840
1213,6212,5950750,6212,7230840
1213,6212,5950750,6212,7231840
1213,6212,5950750,6212,7232840
1213,6212,5950750,6212,7233650
1213,6212,5950750,6212,7234460
1213,6212,5950750,6212,7234460
1213,6212,5950750,6212,7235460
1213,6212,5950750,6212,7235460
1213,6212,5950750,6212,7236460
1213,6212,5950750,6212,7236460
1213,6212,5950750,6212,7237110
1213,6212,5950750,6212,7237920
1213,6212,5950750,6212,7238920
1213,6212,5950750,6212,7239920
1213,6212,5950750,6212,7240920
1213,6212,5950750,6212,7241920
1213,6212,5950750,6212,7242920
1213,6212,5950750,6212,7243510
1213,6212,5950750,6212,7243980
1213,6212,5950750,6212,7244300
1213,6212,5950750,6212,7244300
1213,6212,5950750,6212,7245300
1213,6212,5950750,6212,7246300
1213,6212,5950750,6212,7247300
1213,6212,5950750,6212,7248300
1213,6212,5951070,6212,7248620
1213,6212,5951070,6212,7249620
1213,6212,5951070,6212,7250270
1213,6212,5951070,6212,7250270
1213,6212,5951070,6212,7251270
1213,6212,5951070,6212,7251270
1213,6212,5951070,6212,7251920
1213,6212,5951070,6212,7252240
1213,6212,5951070,6212,7260240
1213,6212,5951070,6212,7261240
1213,6212,5951070,6212,7261240
1213,6212,5951070,6212,7262050
1213,6212,5951070,6212,7262860
1213,6212,5951070,6212,7262860
1213,6212,5951070,6212,7263330
1213,6212,5951070,6212,7264330
1213,6212,5951070,6212,7265330
1213,6212,5951070,6212,7266140
1213,6212,5951070,6212,7267140
1213,6212,5951070,6212,7267950
1213,6212,5951070,6212,7268950
1213,6212,5951070,6212,7269950
1213,6212,5951070,6212,7270950
1213,6212,5951070,6212,7271950
1213,6212,5951070,6212,7272760
1213,6212,5951070,6212,7273760
1213,6212,5951070,6212,7274760
1213,6212,5951070,6212,7275080
1213,6212,5951070,6212,7276080
1213,6212,5951070,6212,7284080
1213,6212,5951070,6212,7284550
1213,6212,5951070,6212,7285550
1213,6212,5951070,6212,7286020
1213,6212,5951070,6212,7287020
1213,6212,5951070,6212,7288020
1213,6212,5951180,6212,7288130
1213,6212,5951180,6212,7289130
1213,6212,5951180,6212,7290130
1213,6212,5951180,6212,7291130
1213,6212,5951180,6212,7295130
1213,6212,5951180,6212,7295130
1213,6212,5951180,6212,7295500
1213,6212,5951180,6212,7295970
1213,6212,5951180,6212,7296440
1213,6212,5951180,6212,7296910
1213,6212,5951180,6212,7297910
1213,6212,5951180,6212,7298230
1213,6212,5951180,6212,7298230
1213,6212,5951180,6212,7298700
1213,6212,5951180,6212,7299020
1213,6212,5951180,6212,7300020
1213,6212,5951180,6212,7300490
1213,6212,5951180,6212,7301490
1213,6212,5951180,6212,7302490
1213,6212,5951180,6212,7303080
